contractRowId,sourceFile,playerName,playerKey,playerId,pfrId,dateOfSigningObserved,featureReferenceDate,signingDateObserved,signingDateSource,startYear,term,aav,aavPerc,signedTeam,ageAtSigning,birthDate,height,weight,combineForty,combineBench,combineVertical,combineBroadJump,combineCone,combineShuttle,combineAvailable,draftYear,draftRound,draftPick,rookieSeason,yearsExpAtSigning,undraftedFlag,playerRefMatched,playerRefAgeGap,playerRefRookieGap,observedContractNumber,prevContractStartYear,prevContractEndYear,prevContractTerm,prevContractAav,prevContractAavPerc,prevSignedTeam,gapSincePrevContractEnd,prev1Season,prev2Season,prev1Team,prev2Team,priorTeamSame,isEntryLike,regPrev1Games,regPrev1Targets,regPrev1Receptions,regPrev1ReceivingYards,regPrev1ReceivingTds,regPrev1ReceivingFirstDowns,regPrev1ReceivingEpa,regPrev1ReceivingAirYards,regPrev1ReceivingYardsAfterCatch,regPrev1Carries,regPrev1RushingYards,regPrev1RushingTds,regPrev1TargetShare,regPrev1AirYardsShare,regPrev1Wopr,regPrev1TargetsPerGame,regPrev1ReceptionsPerGame,regPrev1ReceivingYardsPerGame,regPrev1ReceivingTdsPerGame,regPrev1ReceivingFirstDownsPerGame,regPrev1ReceivingEpaPerGame,regPrev1CatchRate,regPrev1YardsPerTarget,regPrev1YardsPerReception,regPrev1TdPerTarget,regPrev1AirYardsPerTarget,regPrev1YacPerReception,regPrev1RushYardsPerCarry,regPrev1TeamTargetShareCalc,regPrev1TeamYardsShareCalc,regPrev1TeamTdShareCalc,regPrev1TeamAirYardsShareCalc,regPrev2Games,regPrev2Targets,regPrev2Receptions,regPrev2ReceivingYards,regPrev2ReceivingTds,regPrev2ReceivingFirstDowns,regPrev2ReceivingEpa,regPrev2ReceivingAirYards,regPrev2ReceivingYardsAfterCatch,regPrev2Carries,regPrev2RushingYards,regPrev2RushingTds,regPrev2TargetShare,regPrev2AirYardsShare,regPrev2Wopr,regPrev2TargetsPerGame,regPrev2ReceptionsPerGame,regPrev2ReceivingYardsPerGame,regPrev2ReceivingTdsPerGame,regPrev2ReceivingFirstDownsPerGame,regPrev2ReceivingEpaPerGame,regPrev2CatchRate,regPrev2YardsPerTarget,regPrev2YardsPerReception,regPrev2TdPerTarget,regPrev2AirYardsPerTarget,regPrev2YacPerReception,regPrev2RushYardsPerCarry,regPrev2TeamTargetShareCalc,regPrev2TeamYardsShareCalc,regPrev2TeamTdShareCalc,regPrev2TeamAirYardsShareCalc,regPrev1Available,regPrev2Available,regYearsAvailable,regWeightedGames,regDeltaGames,regWeightedTargets,regDeltaTargets,regWeightedReceptions,regDeltaReceptions,regWeightedReceivingYards,regDeltaReceivingYards,regWeightedReceivingTds,regDeltaReceivingTds,regWeightedReceivingFirstDowns,regDeltaReceivingFirstDowns,regWeightedReceivingEpa,regDeltaReceivingEpa,regWeightedReceivingAirYards,regDeltaReceivingAirYards,regWeightedReceivingYardsAfterCatch,regDeltaReceivingYardsAfterCatch,regWeightedCarries,regDeltaCarries,regWeightedRushingYards,regDeltaRushingYards,regWeightedRushingTds,regDeltaRushingTds,regWeightedTargetShare,regDeltaTargetShare,regWeightedAirYardsShare,regDeltaAirYardsShare,regWeightedWopr,regDeltaWopr,regWeightedTargetsPerGame,regDeltaTargetsPerGame,regWeightedReceptionsPerGame,regDeltaReceptionsPerGame,regWeightedReceivingYardsPerGame,regDeltaReceivingYardsPerGame,regWeightedReceivingTdsPerGame,regDeltaReceivingTdsPerGame,regWeightedReceivingFirstDownsPerGame,regDeltaReceivingFirstDownsPerGame,regWeightedReceivingEpaPerGame,regDeltaReceivingEpaPerGame,regWeightedCatchRate,regDeltaCatchRate,regWeightedYardsPerTarget,regDeltaYardsPerTarget,regWeightedYardsPerReception,regDeltaYardsPerReception,regWeightedTdPerTarget,regDeltaTdPerTarget,regWeightedAirYardsPerTarget,regDeltaAirYardsPerTarget,regWeightedYacPerReception,regDeltaYacPerReception,regWeightedRushYardsPerCarry,regDeltaRushYardsPerCarry,regWeightedTeamTargetShareCalc,regDeltaTeamTargetShareCalc,regWeightedTeamYardsShareCalc,regDeltaTeamYardsShareCalc,regWeightedTeamTdShareCalc,regDeltaTeamTdShareCalc,regWeightedTeamAirYardsShareCalc,regDeltaTeamAirYardsShareCalc,snapPrev1SnapGames,snapPrev1OffenseSnaps,snapPrev1OffenseSnapsPerGame,snapPrev1OffensePctMean,snapPrev1OffensePctMax,snapPrev1StSnaps,snapPrev1StSnapsPerGame,snapPrev1StPctMean,snapPrev1OffenseSnapShare,snapPrev2SnapGames,snapPrev2OffenseSnaps,snapPrev2OffenseSnapsPerGame,snapPrev2OffensePctMean,snapPrev2OffensePctMax,snapPrev2StSnaps,snapPrev2StSnapsPerGame,snapPrev2StPctMean,snapPrev2OffenseSnapShare,snapPrev1Available,snapPrev2Available,snapYearsAvailable,snapWeightedSnapGames,snapDeltaSnapGames,snapWeightedOffenseSnaps,snapDeltaOffenseSnaps,snapWeightedOffenseSnapsPerGame,snapDeltaOffenseSnapsPerGame,snapWeightedOffensePctMean,snapDeltaOffensePctMean,snapWeightedOffensePctMax,snapDeltaOffensePctMax,snapWeightedStSnaps,snapDeltaStSnaps,snapWeightedStSnapsPerGame,snapDeltaStSnapsPerGame,snapWeightedStPctMean,snapDeltaStPctMean,snapWeightedOffenseSnapShare,snapDeltaOffenseSnapShare,ngsPrev1Targets,ngsPrev1Receptions,ngsPrev1Yards,ngsPrev1RecTouchdowns,ngsPrev1CatchPercentage,ngsPrev1AvgCushion,ngsPrev1AvgSeparation,ngsPrev1AvgIntendedAirYards,ngsPrev1PercentShareOfIntendedAirYards,ngsPrev1AvgAirDistance,ngsPrev1MaxAirDistance,ngsPrev1AvgYac,ngsPrev1AvgExpectedYac,ngsPrev1AvgYacAboveExpectation,ngsPrev1Efficiency,ngsPrev1YardsPerTarget,ngsPrev1YardsPerReception,ngsPrev1TdPerTarget,ngsPrev2Targets,ngsPrev2Receptions,ngsPrev2Yards,ngsPrev2RecTouchdowns,ngsPrev2CatchPercentage,ngsPrev2AvgCushion,ngsPrev2AvgSeparation,ngsPrev2AvgIntendedAirYards,ngsPrev2PercentShareOfIntendedAirYards,ngsPrev2AvgAirDistance,ngsPrev2MaxAirDistance,ngsPrev2AvgYac,ngsPrev2AvgExpectedYac,ngsPrev2AvgYacAboveExpectation,ngsPrev2Efficiency,ngsPrev2YardsPerTarget,ngsPrev2YardsPerReception,ngsPrev2TdPerTarget,ngsPrev1Available,ngsPrev2Available,ngsYearsAvailable,ngsWeightedTargets,ngsDeltaTargets,ngsWeightedReceptions,ngsDeltaReceptions,ngsWeightedYards,ngsDeltaYards,ngsWeightedRecTouchdowns,ngsDeltaRecTouchdowns,ngsWeightedCatchPercentage,ngsDeltaCatchPercentage,ngsWeightedAvgCushion,ngsDeltaAvgCushion,ngsWeightedAvgSeparation,ngsDeltaAvgSeparation,ngsWeightedAvgIntendedAirYards,ngsDeltaAvgIntendedAirYards,ngsWeightedPercentShareOfIntendedAirYards,ngsDeltaPercentShareOfIntendedAirYards,ngsWeightedAvgAirDistance,ngsDeltaAvgAirDistance,ngsWeightedMaxAirDistance,ngsDeltaMaxAirDistance,ngsWeightedAvgYac,ngsDeltaAvgYac,ngsWeightedAvgExpectedYac,ngsDeltaAvgExpectedYac,ngsWeightedAvgYacAboveExpectation,ngsDeltaAvgYacAboveExpectation,ngsWeightedEfficiency,ngsDeltaEfficiency,ngsWeightedYardsPerTarget,ngsDeltaYardsPerTarget,ngsWeightedYardsPerReception,ngsDeltaYardsPerReception,ngsWeightedTdPerTarget,ngsDeltaTdPerTarget,teamPrev1Games,teamPrev1Wins,teamPrev1Losses,teamPrev1Ties,teamPrev1WinPct,teamPrev1Attempts,teamPrev1PassingYards,teamPrev1PassingTds,teamPrev1PassingEpa,teamPrev1PassingCpoe,teamPrev1Carries,teamPrev1RushingYards,teamPrev1RushingEpa,teamPrev1Points,teamPrev1PointsAgainst,teamPrev1PointDiff,teamPrev1MarginPerGame,teamPrev1Targets,teamPrev1ReceivingYards,teamPrev1ReceivingTds,teamPrev1ReceivingAirYards,teamPrev1PassRate,teamPrev1TeamPlays,teamPrev1PassingYardsPerAttempt,teamPrev1PassingYardsPerGame,teamPrev1PassingTdsPerGame,teamPrev1PassingEpaPerGame,teamPrev1PointsPerGame,teamPrev1ReceivingYardsPerTarget,teamPrev1PassRateDiffLeague,teamPrev1PassingYardsPerGameDiffLeague,teamPrev1PassingEpaPerGameDiffLeague,teamPrev1PointsPerGameDiffLeague,teamPrev2Games,teamPrev2Wins,teamPrev2Losses,teamPrev2Ties,teamPrev2WinPct,teamPrev2Attempts,teamPrev2PassingYards,teamPrev2PassingTds,teamPrev2PassingEpa,teamPrev2PassingCpoe,teamPrev2Carries,teamPrev2RushingYards,teamPrev2RushingEpa,teamPrev2Points,teamPrev2PointsAgainst,teamPrev2PointDiff,teamPrev2MarginPerGame,teamPrev2Targets,teamPrev2ReceivingYards,teamPrev2ReceivingTds,teamPrev2ReceivingAirYards,teamPrev2PassRate,teamPrev2TeamPlays,teamPrev2PassingYardsPerAttempt,teamPrev2PassingYardsPerGame,teamPrev2PassingTdsPerGame,teamPrev2PassingEpaPerGame,teamPrev2PointsPerGame,teamPrev2ReceivingYardsPerTarget,teamPrev2PassRateDiffLeague,teamPrev2PassingYardsPerGameDiffLeague,teamPrev2PassingEpaPerGameDiffLeague,teamPrev2PointsPerGameDiffLeague,teamPrev1Available,teamPrev2Available,teamYearsAvailable,teamWeightedGames,teamDeltaGames,teamWeightedWins,teamDeltaWins,teamWeightedLosses,teamDeltaLosses,teamWeightedTies,teamDeltaTies,teamWeightedWinPct,teamDeltaWinPct,teamWeightedAttempts,teamDeltaAttempts,teamWeightedPassingYards,teamDeltaPassingYards,teamWeightedPassingTds,teamDeltaPassingTds,teamWeightedPassingEpa,teamDeltaPassingEpa,teamWeightedPassingCpoe,teamDeltaPassingCpoe,teamWeightedCarries,teamDeltaCarries,teamWeightedRushingYards,teamDeltaRushingYards,teamWeightedRushingEpa,teamDeltaRushingEpa,teamWeightedPoints,teamDeltaPoints,teamWeightedPointsAgainst,teamDeltaPointsAgainst,teamWeightedPointDiff,teamDeltaPointDiff,teamWeightedMarginPerGame,teamDeltaMarginPerGame,teamWeightedTargets,teamDeltaTargets,teamWeightedReceivingYards,teamDeltaReceivingYards,teamWeightedReceivingTds,teamDeltaReceivingTds,teamWeightedReceivingAirYards,teamDeltaReceivingAirYards,teamWeightedPassRate,teamDeltaPassRate,teamWeightedTeamPlays,teamDeltaTeamPlays,teamWeightedPassingYardsPerAttempt,teamDeltaPassingYardsPerAttempt,teamWeightedPassingYardsPerGame,teamDeltaPassingYardsPerGame,teamWeightedPassingTdsPerGame,teamDeltaPassingTdsPerGame,teamWeightedPassingEpaPerGame,teamDeltaPassingEpaPerGame,teamWeightedPointsPerGame,teamDeltaPointsPerGame,teamWeightedReceivingYardsPerTarget,teamDeltaReceivingYardsPerTarget,teamWeightedPassRateDiffLeague,teamDeltaPassRateDiffLeague,teamWeightedPassingYardsPerGameDiffLeague,teamDeltaPassingYardsPerGameDiffLeague,teamWeightedPassingEpaPerGameDiffLeague,teamDeltaPassingEpaPerGameDiffLeague,teamWeightedPointsPerGameDiffLeague,teamDeltaPointsPerGameDiffLeague,marketPrev1ContractCount,marketPrev1MedianTerm,marketPrev1MedianAav,marketPrev1MedianAavPerc,marketPrev1P75AavPerc,marketPrev1MedianAgeAtSigning,marketPrev2ContractCount,marketPrev2MedianTerm,marketPrev2MedianAav,marketPrev2MedianAavPerc,marketPrev2P75AavPerc,marketPrev2MedianAgeAtSigning,marketPrev1Available,marketPrev2Available,marketYearsAvailable,marketWeightedContractCount,marketDeltaContractCount,marketWeightedMedianTerm,marketDeltaMedianTerm,marketWeightedMedianAav,marketDeltaMedianAav,marketWeightedMedianAavPerc,marketDeltaMedianAavPerc,marketWeightedP75AavPerc,marketDeltaP75AavPerc,marketWeightedMedianAgeAtSigning,marketDeltaMedianAgeAtSigning
1,WR_Contracts_200s.csv,Marvin Harrison,marvin harrison,00-0007024,HarrMa00,NA,2004-03-15,FALSE,offseason_proxy,2004,5,9571429,0.1188,IND,31,1972-08-25,72,185,NA,NA,NA,NA,NA,NA,FALSE,1996,1,19,1996,8,FALSE,TRUE,0,8,2,2000,2004,5,5100000,0.08199999999999999,IND,0,2003,2002,IND,IND,TRUE,FALSE,15,0,94,1272,10,60,99.4433088974267,0,0,1,3,0,NA,NA,NA,0,6.266666666666667,84.8,0.6666666666666666,4,6.629553926495114,NA,NA,13.53191489361702,NA,NA,0,3,NA,0.2965726276521334,0.3448275862068966,NA,16,205,143,1722,11,92,90.126996742299,80,0,2,10,0,0.3295819935691318,0.3065134099616858,0.7089323773268779,12.8125,8.9375,107.625,0.6875,5.75,5.6329372963936875,0.697560975609756,8.4,12.041958041958042,0.05365853658536585,0.3902439024390244,0,5,0.3295819935691318,0.3888888888888889,0.3793103448275862,0.3065134099616858,TRUE,TRUE,2,15.333333333333334,-1,68.33333333333333,-205,110.33333333333333,-49,1422,-450,10.333333333333334,-1,70.66666666666667,-32,96.33787151238414,9.316312155127704,26.666666666666668,-80,0,0,1.3333333333333333,-1,5.333333333333333,-7,0,0,0.3295819935691318,0,0.3065134099616858,0,0.7089323773268779,0,4.270833333333333,-12.8125,7.156944444444444,-2.6708333333333334,92.40833333333335,-22.825000000000003,0.673611111111111,-0.02083333333333337,4.583333333333333,-1.75,6.2973483831279715,0.9966166301014265,0.697560975609756,0,8.4,0,13.035262609730694,1.4899568516589792,0.05365853658536585,0,0.3902439024390244,0,0,0,3.6666666666666665,-2,0.3295819935691318,0,0.3273447147310519,-0.09231626123675551,0.35632183908045983,-0.03448275862068961,0.3065134099616858,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,16,12,4,0,0.75,569,4289,29,138.25130826162493,NA,451,1696,-34.15617141396392,NA,336,NA,NA,0,4289,29,0,0.557843137254902,1020,7.537785588752197,268.0625,1.8125,8.640706766351558,NA,NA,0.0255199202970825,54.123046875,9.26133331053276,NA,16,10,6,0,0.625,626,4428,29,73.02321172390202,NA,466,1679,-50.39045024267637,NA,313,NA,NA,622,4428,29,261,0.5732600732600732,1092,7.073482428115016,276.75,1.8125,4.563950732743876,NA,7.118971061093248,0.02276942318392705,46.57421875,4.095768991940281,NA,TRUE,TRUE,2,16,0,11.333333333333334,2,4.666666666666667,-2,0,0,0.7083333333333334,0.125,588,-57,4335.333333333333,-139,29,0,116.50860941571729,65.2280965377229,NA,0,456,-15,1690.3333333333333,17,-39.5675976902014,16.234278828712455,NA,0,328.3333333333333,23,NA,0,NA,0,207.33333333333334,-622,4335.333333333333,-139,29,0,87,-261,0.5629821159232924,-0.015416936005171245,1044,-72,7.3830178685398025,0.464303160637181,270.9583333333333,-8.6875,1.8125,0,7.2817880884823305,4.076756033607682,NA,0,7.118971061093248,0,0.024603087926030682,0.002750497113155448,51.606770833333336,7.548828125,7.5394785376686,5.16556431859248,NA,0,9,5,4716667,0.06365,0.0701,26,12,3.5,1425000,0.02005,0.027925,27,TRUE,TRUE,2,10,-3,4.5,1.5,3619444.6666666665,3291667,0.04911666666666666,0.0436,0.05604166666666666,0.042175,26.333333333333332,-1
3,WR_Contracts_200s.csv,Andre Johnson,andre johnson,00-0022044,JohnAn02,NA,2007-03-15,FALSE,offseason_proxy,2007,5,7468750,0.06849999999999999,HOU,25,1981-07-11,75,229,4.41,NA,39,132,NA,NA,TRUE,2003,1,3,2003,4,FALSE,TRUE,0,4,2,2003,2008,5,6500000,0.0867,HOU,-1,2006,2005,HOU,HOU,TRUE,FALSE,16,0,103,1147,5,56,89.22120363004422,0,426,3,14,0,NA,0,NA,0,6.4375,71.6875,0.3125,3.5,5.576325226877763,NA,NA,11.135922330097088,NA,NA,4.135922330097087,4.666666666666667,NA,0.37854785478547853,0.35714285714285715,0,12,0,63,688,2,40,57.45060921710683,0,0,6,10,0,NA,NA,NA,0,5.25,57.333333333333336,0.16666666666666666,3.3333333333333335,4.787550768092236,NA,NA,10.920634920634921,NA,NA,0,1.6666666666666667,NA,0.25854941751221344,0.13333333333333333,NA,TRUE,TRUE,2,14.666666666666666,4,0,0,89.66666666666667,40,994,459,4,3,50.666666666666664,16,78.63100549239842,31.770594412937385,0,0,284,426,4,-3,12.666666666666666,4,0,0,NA,0,0,0,NA,0,0,0,6.041666666666667,1.1875,66.90277777777779,14.354166666666664,0.2638888888888889,0.14583333333333334,3.4444444444444446,0.16666666666666652,5.313400407282587,0.7887744587855279,NA,0,NA,0,11.064159860276368,0.2152874094621673,NA,0,NA,0,2.7572815533980584,4.135922330097087,3.6666666666666665,3,NA,0,0.33854837569439017,0.11999843727326509,0.28253968253968254,0.22380952380952382,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,16,6,10,0,0.375,481,3030,14,-40.13463869629375,4.175158567500843,432,1685,-21.54684261258815,NA,366,NA,NA,0,3030,14,2703,0.5268346111719606,913,6.299376299376299,189.375,0.875,-2.5084149185183593,NA,NA,-0.004548430265431502,-29.869140625,-2.209639084789147,NA,16,2,14,0,0.125,449,2661,15,-71.89911108301551,NA,437,1816,-19.16485853050114,NA,431,NA,NA,0,2661,15,0,0.5067720090293454,886,5.926503340757239,166.3125,0.9375,-4.4936944426884695,NA,NA,-0.026557888210984593,-51.8984375,-4.91589537094505,NA,TRUE,TRUE,2,16,0,4.666666666666667,4,11.333333333333334,-4,0,0,0.2916666666666667,0.25,470.3333333333333,32,2907,369,14.333333333333334,-1,-50.722796158534344,31.764472386721764,4.175158567500843,0,433.6666666666667,-5,1728.6666666666667,-131,-20.752847918559144,-2.381984082087012,NA,0,387.6666666666667,-65,NA,0,NA,0,0,0,2907,369,14.333333333333334,-1,1802,2703,0.5201470771244222,0.020062602142615238,904,27,6.175085313169945,0.37287295861906067,181.6875,23.0625,0.8958333333333334,-0.0625,-3.1701747599083965,1.9852795241701102,NA,0,NA,0,-0.011884916247282532,0.02200945794555309,-37.212239583333336,22.029296875,-3.111724513507781,2.7062562861559027,NA,0,31,4,1575000,0.0154,0.04115,26,22,4.5,3325000,0.038900000000000004,0.054549999999999994,27,TRUE,TRUE,2,28,9,4.166666666666667,-0.5,2158333.3333333335,-1750000,0.02323333333333334,-0.023500000000000004,0.045616666666666666,-0.013399999999999995,26.333333333333332,-1
5,WR_Contracts_200s.csv,Javon Walker,javon walker,00-0021153,WalkJa00,NA,2008-03-15,FALSE,offseason_proxy,2008,5,9166667,0.079,LV,29,1978-10-14,75,215,4.38,NA,39.5,128,6.86,4.05,TRUE,2002,1,20,2002,6,FALSE,TRUE,0,6,3,2007,2011,5,7950000,0.0729,DEN,-3,2007,2006,DEN,DEN,TRUE,FALSE,7,0,26,287,0,10,16.505910875194424,0,117,2,-3,0,NA,0,NA,0,3.7142857142857144,41,0,1.4285714285714286,2.357987267884918,NA,NA,11.038461538461538,NA,NA,4.5,-1.5,NA,0.07635009310986965,0,0,16,0,69,1084,8,53,99.42420776140334,0,329,9,123,1,NA,0,NA,0,4.3125,67.75,0.5,3.3125,6.214012985087709,NA,NA,15.710144927536232,NA,NA,4.768115942028985,13.666666666666666,NA,0.36193656093489146,0.4,0,TRUE,TRUE,2,10,-9,0,0,40.333333333333336,-43,552.6666666666666,-797,2.6666666666666665,-8,24.333333333333332,-43,44.14534317059739,-82.9182968862089,0,0,187.66666666666666,-212,4.333333333333333,-7,39,-126,0.3333333333333333,-1,NA,0,0,0,NA,0,0,0,3.9136904761904763,-0.5982142857142856,49.916666666666664,-26.75,0.16666666666666666,-0.5,2.056547619047619,-1.8839285714285714,3.6433291736191813,-3.8560257172027907,NA,0,NA,0,12.595689334819768,-4.671683389074694,NA,0,NA,0,4.5893719806763285,-0.26811594202898537,3.5555555555555554,-15.166666666666666,NA,0,0.1715455823848769,-0.28558646782502184,0.13333333333333333,-0.4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,16,7,9,0,0.4375,515,3759,21,41.24951360376587,1.695436379313469,429,1957,-23.997723518824603,NA,409,NA,NA,0,3759,21,4147,0.5455508474576272,944,7.2990291262135925,234.9375,1.3125,2.578094600235367,NA,NA,-0.0036909801446933788,6.724609375,1.853853980242735,NA,16,9,7,0,0.5625,454,2995,20,-33.184089400842815,-2.4251358041709117,488,2152,-14.725253068192258,NA,305,NA,NA,0,2995,20,4330,0.4819532908704883,942,6.596916299559472,187.1875,1.25,-2.074005587552676,NA,NA,-0.049429750566903796,-32.056640625,-1.7752297538234634,NA,TRUE,TRUE,2,16,0,7.666666666666667,-2,8.333333333333334,2,0,0,0.4791666666666667,-0.125,494.6666666666667,61,3504.3333333333335,764,20.666666666666668,1,16.43831260222964,74.43360300460868,0.32191231815200877,4.120572183484381,448.6666666666667,-59,2022,-195,-20.90690003528049,-9.272470450632346,NA,0,374.3333333333333,104,NA,0,NA,0,0,0,3504.3333333333335,764,20.666666666666668,1,4208,-183,0.524351661928581,0.06359755658713884,943.3333333333334,2,7.0649915173288855,0.7021128266541208,219.02083333333334,47.75,1.2916666666666667,0.0625,1.0273945376393525,4.652100187788043,NA,0,NA,0,-0.018937236952096852,0.04573877042221042,-6.202473958333333,38.78125,0.6441594022206688,3.6290837340661986,NA,0,35,1,1020000,0.0094,0.0315,26,31,4,1575000,0.0154,0.04115,26,TRUE,TRUE,2,33.666666666666664,4,2,-3,1205000,-555000,0.0114,-0.006,0.034716666666666667,-0.009649999999999999,26,0
8,WR_Contracts_200s.csv,Nate Burleson,nate burleson,00-0021999,BurlNa00,NA,2006-03-15,FALSE,offseason_proxy,2006,5,7000000,0.0686,SEA,24,1981-08-19,72,198,4.51,NA,42.5,126,6.96,4.16,TRUE,2003,3,71,2003,3,FALSE,TRUE,0,3,2,2003,2005,3,497667,0.006599999999999999,MIN,1,2005,2004,MIN,MIN,TRUE,FALSE,11,0,30,328,1,20,28.467591944382523,0,0,2,-6,0,NA,NA,NA,0,2.727272727272727,29.818181818181817,0.09090909090909091,1.8181818181818181,2.5879629040347747,NA,NA,10.933333333333334,NA,NA,0,-3,NA,0.09510002899391128,0.05555555555555555,NA,16,0,68,1006,9,50,96.35523200492048,0,0,6,49,0,NA,NA,NA,0,4.25,62.875,0.5625,3.125,6.02220200030753,NA,NA,14.794117647058824,NA,NA,0,8.166666666666666,NA,0.2116112747160286,0.23076923076923078,NA,TRUE,TRUE,2,12.666666666666666,-5,0,0,42.666666666666664,-38,554,-678,3.6666666666666665,-8,30,-30,51.09680529789517,-67.88764006053796,0,0,0,0,3.3333333333333335,-4,12.333333333333334,-55,0,0,NA,0,NA,0,NA,0,0,0,3.2348484848484844,-1.522727272727273,40.83712121212121,-33.05681818181819,0.24810606060606064,-0.47159090909090906,2.253787878787879,-1.3068181818181819,3.732709269459027,-3.4342390962727554,NA,0,NA,0,12.220261437908498,-3.8607843137254907,NA,0,NA,0,0,0,0.722222222222222,-11.166666666666666,NA,0,0.1339371109012837,-0.11651124572211734,0.11396011396011396,-0.17521367521367523,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,16,9,7,0,0.5625,509,3449,18,-27.574556955275316,NA,381,1461,-53.263167394363876,NA,344,NA,NA,0,3449,18,0,0.5719101123595506,890,6.7760314341846755,215.5625,1.125,-1.7234098097047073,NA,NA,0.03858021511922061,-2.6484375,-2.1456107379612877,NA,16,8,8,0,0.5,553,4754,39,175.8637969007048,NA,388,1823,-18.296708929204396,NA,395,NA,NA,0,4754,39,0,0.5876726886291179,941,8.596745027124774,297.125,2.4375,10.99148730629405,NA,NA,0.05613372882917489,71.845703125,9.948234821932477,NA,TRUE,TRUE,2,16,0,8.666666666666666,1,7.333333333333333,-1,0,0,0.5416666666666666,0.0625,523.6666666666666,-44,3884,-1305,25,-21,40.23822766338473,-203.43835385598013,NA,0,383.3333333333333,-7,1581.6666666666667,-362,-41.607681239310715,-34.96645846515948,NA,0,361,-51,NA,0,NA,0,0,0,3884,-1305,25,-21,0,0,0.5771643044494064,-0.01576257626956734,907,-51,7.382935965164708,-1.8207135929400984,242.75,-81.5625,1.5625,-1.3125,2.5148892289615454,-12.714897115998758,NA,0,NA,0,0.044431386355872036,-0.017553513709954283,22.182942708333332,-74.494140625,1.885671115336634,-12.093845559893765,NA,0,22,4.5,3325000,0.038900000000000004,0.054549999999999994,27,12,3.5,3893750,0.048350000000000004,0.06795,26,TRUE,TRUE,2,18.666666666666668,10,4.166666666666667,1,3514583.3333333335,-568750,0.042050000000000004,-0.00945,0.05901666666666666,-0.013400000000000002,26.666666666666668,1
