"Player","Pos","Team                     Signed With","Age                     At Signing","Start                     Year","End                     Year","Yrs","Value","Average                     Salary","Average %                     % of Cap At Sign","Signing Bonus","Guarantee                     at Sign","Practical                     Guarantee","2-Year                     Cash Total","3-Year                     Cash Total"
"Calvin Johnson","WR","DET                  DET","26","2012","2019","7","$113,450,000","$16,207,143","13.44%","$16,000,000","$31,885,000","$53,250,000","$45,155,000","$50,161,924"
"Larry Fitzgerald","WR","ARI                  ARI","27","2011","2018","7","$113,000,000","$16,142,857","13.41%","$10,000,000","$27,000,000","$45,000,000","$40,250,000","$45,500,000"
"Michael Thomas","WR","NO                  NO","25","2019","2024","5","$96,250,000","$19,250,000","10.23%","$20,000,000","$35,648,043","$60,598,043","$32,648,043","$45,448,043"
"Odell Beckham, Jr.","WR","NYG                  NYG","25","2018","2023","5","$90,000,000","$18,000,000","10.16%","$20,000,000","$40,959,000","$65,000,000","$38,472,388","$52,737,057"
"Mike Evans","WR","TB                  TB","24","2018","2023","5","$82,500,000","$16,500,000","9.31%","","$38,258,000","$55,008,000","$38,258,000","$55,008,000"
"DeAndre Hopkins","WR","HOU                  HOU","24","2017","2022","5","$81,000,000","$16,200,000","9.70%","$7,500,000","$36,500,000","$49,000,000","$36,500,000","$49,000,000"
"Brandin Cooks","WR","LAR                  LAR","24","2018","2022","5","$81,000,000","$16,200,000","9.14%","$7,000,000","$20,459,000","$49,459,000","$38,459,000","$46,476,022"
"Jarvis Landry","WR","CLE                  CLE","25","2018","2022","5","$75,500,000","$15,100,000","8.52%","$7,500,000","$34,000,000","$47,000,000","$34,066,078","$47,147,857"
"Stefon Diggs","WR","MIN                  MIN","24","2018","2023","5","$72,000,000","$14,400,000","8.13%","$15,000,000","$16,907,000","$40,007,000","$26,407,000","$41,238,050"
"Julio Jones","WR","ATL                  ATL","25","2015","2020","5","$71,256,045","$14,251,209","9.95%","$12,000,000","$35,500,000","$47,000,000","$35,510,829","$47,010,829"
"Demaryius Thomas","WR","DEN                  DEN","27","2015","2019","5","$70,000,000","$14,000,000","9.77%","$11,000,000","$35,000,000","$43,500,000","$35,000,000","$47,500,000"
"Dez Bryant","WR","DAL                  DAL","26","2015","2019","5","$70,000,000","$14,000,000","9.77%","$20,000,000","$32,000,000","$45,000,000","$32,000,000","$45,000,000"
"Antonio Brown","WR","PIT                  PIT","28","2017","2021","4","$68,000,000","$17,000,000","10.18%","$19,000,000","$19,000,000","$19,000,000","$33,785,000","$48,910,000"
"Andre Johnson","WR","HOU                  HOU","28","2010","2016","7","$67,800,000","$9,685,714","","$2,817,500","","$20,500,000","$20,966,666","$29,549,999"
"Julio Jones","WR","ATL                  ATL","29","2019","2023","3","$66,000,000","$22,000,000","11.69%","$25,000,000","$64,000,000","$64,000,000","$48,730,948","$64,030,948"
"T.Y. Hilton","WR","IND                  IND","25","2015","2020","5","$65,000,000","$13,000,000","9.07%","$10,000,000","$11,000,000","$28,000,000","$20,000,000","$28,000,000"
"Percy Harvin","WR","SEA                  SEA","24","2013","2018","6","$64,245,000","$10,707,500","8.66%","$12,000,000","","$14,500,000","$20,970,588","$31,470,588"
"Adam Thielen","WR","MIN                  MIN","28","2019","2024","4","$64,200,000","$16,050,000","8.53%","$9,000,000","$14,105,000","$33,000,000","$24,308,124","$35,890,467"
"Mike Wallace","WR","MIA                  MIA","26","2013","2017","5","$60,000,000","$12,000,000","9.71%","$11,000,000","$27,000,000","$30,000,000","$27,100,000","$37,000,000"
"A.J. Green","WR","CIN                  CIN","26","2015","2019","4","$60,000,000","$15,000,000","10.47%","$15,000,000","$26,750,000","$32,750,000","$36,750,000","$47,250,000"
"Davante Adams","WR","GB                  GB","24","2017","2021","4","$58,000,000","$14,500,000","8.68%","$18,000,000","$24,000,000","$30,000,000","$25,930,713","$33,055,713"
"Dwayne Bowe","WR","KC                  KC","28","2013","2017","5","$56,000,000","$11,200,000","9.06%","$15,000,000","","$20,000,000","$24,485,294","$35,485,294"
"Vincent Jackson","WR","TB                  TB","28","2012","2016","5","$55,555,555","$11,111,111","9.21%","","$26,000,000","$26,000,000","$26,000,000","$36,000,000"
"Jeremy Maclin","WR","KC                  KC","26","2015","2019","5","$55,000,000","$11,000,000","7.68%","$12,000,000","$22,500,000","$22,500,000","$23,000,000","$33,000,000"
"Miles Austin","WR","DAL                  DAL","25","2010","2016","7","$54,100,000","$7,728,571","","","","$17,078,000","$25,618,000","$26,768,000"
"Tyreek Hill","WR","KC                  KC","24","2019","2022","3","$54,000,000","$18,000,000","9.56%","$5,800,000","$22,540,000","$35,000,000","$22,847,415","$38,447,915"
"Alshon Jeffery","WR","PHI                  PHI","26","2017","2021","4","$52,000,000","$13,000,000","7.78%","$6,250,000","$14,000,000","$26,750,000","$23,900,000","$35,650,000"
"Antonio Brown","WR","OAK                  OAK","30","2019","2021","3","$50,125,000","$16,708,333","8.88%","$1,000,000","$30,125,000","$30,125,000","$32,125,000","$49,625,000"
"Sammy Watkins","WR","KC                  KC","24","2018","2020","3","$48,000,000","$16,000,000","9.03%","$21,000,000","$30,000,000","$30,000,000","$34,000,000","$48,000,000"
"Pierre Garcon","WR","SF                  SF","30","2017","2021","5","$47,500,000","$9,500,000","5.69%","$12,000,000","$17,000,000","$20,000,000","$22,750,000","$28,625,000"
"DeSean Jackson","WR","PHI                  PHI","25","2012","2016","5","$47,000,000","$9,400,000","7.79%","$10,000,000","$15,000,000","$15,000,000","$18,000,000","$28,750,000"
"Doug Baldwin","WR","SEA                  SEA","27","2016","2020","4","$46,000,000","$11,500,000","7.41%","$7,000,000","$12,000,000","$24,250,000","$20,250,000","$28,906,250"
"Greg Jennings","WR","MIN                  MIN","29","2013","2017","5","$45,000,000","$9,000,000","7.28%","$10,000,000","","$17,800,000","$18,000,000","$27,000,000"
"Santonio Holmes","WR","NYJ                  NYJ","26","2011","2015","5","$45,000,000","$9,000,000","7.48%","$6,250,000","","$24,000,000","$16,250,000","$24,000,000"
"Keenan Allen","WR","SD                  SD","23","2016","2020","4","$45,000,000","$11,250,000","7.25%","$9,500,000","$20,656,000","$20,656,000","$21,921,000","$29,671,000"
"Brandon Marshall","WR","MIA                  MIA","26","2011","2014","5","$44,779,000","$8,955,800","7.44%","$5,500,000","","$12,500,000","$24,700,000","$34,000,000"
"Tyrell Williams","WR","OAK                  OAK","26","2019","2022","4","$44,300,000","$11,075,000","5.88%","","$10,000,000","$22,000,000","$21,200,000","$32,800,000"
"Victor Cruz","WR","NYG                  NYG","26","2013","2018","5","$43,000,000","$8,600,000","6.96%","$9,500,000","$14,129,000","$15,629,000","$15,654,000","$21,879,000"
"Tyler Boyd","WR","CIN                  CIN","24","2019","2023","4","$43,000,000","$10,750,000","5.71%","$7,000,000","$11,080,769","$17,280,769","$18,067,623","$26,502,917"
"Pierre Garcon","WR","WAS                  WAS","25","2012","2016","5","$42,500,000","$8,500,000","7.05%","$11,000,000","$13,100,000","$20,500,000","$19,390,625","$26,890,625"
"Allen Robinson","WR","CHI                  CHI","24","2018","2020","3","$42,000,000","$14,000,000","7.90%","$6,000,000","$18,000,000","$25,200,000","$29,827,878","$42,864,414"
"Tavon Austin","WR","LAR                  LAR","25","2016","2021","4","$42,000,000","$10,500,000","6.76%","","$17,000,000","$28,500,000","$20,875,000","$28,875,000"
"Antonio Brown","WR","PIT                  PIT","23","2012","2017","5","$41,960,000","$8,392,000","6.96%","$8,500,000","$8,500,000","$8,500,000","$16,040,000","$22,040,000"
"Sterling Shepard","WR","NYG                  NYG","25","2019","2023","4","$41,000,000","$10,250,000","5.45%","$10,000,000","$10,760,624","$21,260,624","$17,260,624","$24,260,624"
"Sidney Rice","WR","SEA                  SEA","24","2011","2015","5","$41,000,000","$8,200,000","6.81%","$6,000,000","","$15,000,000","$15,000,000","$23,500,000"
"Allen Hurns","WR","JAX                  JAX","24","2016","2020","4","$40,650,000","$10,162,500","6.55%","","$16,000,000","$16,000,000","$16,000,000","$23,000,000"
"Paul Richardson","WR","WAS                  WAS","25","2018","2022","5","$40,000,000","$8,000,000","4.51%","$10,000,000","$12,500,000","$16,500,000","$17,031,250","$23,343,750"
"Torrey Smith","WR","SF                  SF","25","2015","2019","5","$40,000,000","$8,000,000","5.58%","$8,000,000","$8,750,000","$22,000,000","$16,030,450","$23,905,450"
"Randall Cobb","WR","GB                  GB","24","2015","2018","4","$40,000,000","$10,000,000","6.98%","$13,000,000","$13,000,000","$13,000,000","$20,934,198","$30,402,948"
"Marvin Jones","WR","DET                  DET","25","2016","2020","5","$40,000,000","$8,000,000","5.15%","$8,000,000","$13,000,000","$20,000,000","$20,000,000","$27,000,000"
"Mike Williams","WR","TB                  TB","25","2013","2018","5","$39,620,000","$7,924,000","6.41%","","","$9,400,000","$10,000,000","$16,800,000"
"Jordy Nelson","WR","GB                  GB","28","2014","2018","4","$39,050,000","$9,762,500","7.34%","$11,500,000","$11,500,000","$11,500,000","$16,573,563","$22,573,563"
"Golden Tate","WR","NYG                  NYG","30","2019","2022","4","$37,500,000","$9,375,000","4.98%","$10,000,000","$22,950,000","$22,950,000","$22,358,823","$30,858,823"
"Marques Colston","WR","NO                  NO","28","2012","2016","5","$36,300,000","$7,260,000","6.02%","$10,000,000","","$17,700,000","$15,900,000","$21,500,000"
"Eric Decker","WR","NYJ                  NYJ","26","2014","2018","5","$36,250,000","$7,250,000","5.45%","$7,500,000","$15,000,000","$15,000,000","$15,026,693","$21,526,693"
"Stevie Johnson","WR","BUF                  BUF","25","2012","2016","5","$36,250,000","$7,250,000","6.01%","$8,500,000","","$11,000,000","$18,425,000","$22,350,000"
"Adam Humphries","WR","TEN                  TEN","25","2019","2022","4","$36,000,000","$9,000,000","4.78%","$10,000,000","$12,000,000","$19,000,000","$19,593,750","$26,562,500"
"Quincy Enunwa","WR","NYJ                  NYJ","26","2019","2022","4","$36,000,000","$9,000,000","4.78%","$9,000,000","$10,000,000","$20,078,588","$16,000,000","$23,800,000"
"Robert Woods","WR","LAR                  LAR","24","2017","2021","5","$34,000,000","$6,800,000","4.07%","","$10,000,000","$15,000,000","$15,990,019","$22,490,019"
"Michael Crabtree","WR","OAK                  OAK","27","2015","2019","4","$34,000,000","$8,500,000","5.93%","","$5,500,000","$16,570,000","$15,127,809","$21,697,662"
"Marqise Lee","WR","JAX                  JAX","26","2018","2021","4","$34,000,000","$8,500,000","4.80%","$7,000,000","$16,500,000","$16,500,000","$16,500,000","$23,031,250"
"DeSean Jackson","WR","TB                  TB","30","2017","2019","3","$33,500,000","$11,166,667","6.69%","","$20,000,000","$20,000,000","$23,500,000","$33,500,000"
"Emmanuel Sanders","WR","DEN                  DEN","28","2016","2019","3","$33,000,000","$11,000,000","7.08%","$10,750,000","$20,000,000","$26,900,000","$20,100,000","$28,369,752"
"Laurent Robinson","WR","JAX                  JAX","26","2012","2016","5","$32,500,000","$6,500,000","5.39%","$8,000,000","","$13,600,000","$13,800,000","$19,500,000"
"Kenny Britt","WR","CLE                  CLE","28","2017","2020","4","$32,500,000","$8,125,000","4.87%","$6,500,000","$10,500,000","$17,000,000","$17,000,000","$24,750,000"
"Mohamed Sanu","WR","ATL                  ATL","26","2016","2020","5","$32,500,000","$6,500,000","4.19%","$7,000,000","$14,000,000","$14,000,000","$14,000,000","$20,125,000"
"Kenny Stills","WR","MIA                  MIA","24","2017","2020","4","$32,000,000","$8,000,000","4.79%","$7,000,000","$16,950,000","$19,950,000","$17,000,000","$24,975,000"
"Golden Tate","WR","DET                  DET","25","2014","2018","5","$31,000,000","$6,200,000","4.66%","$8,000,000","$10,500,000","$16,000,000","$13,288,850","$18,038,850"
"Brian Hartline","WR","MIA                  MIA","26","2013","2017","5","$30,775,000","$6,155,000","4.98%","$7,000,000","","$12,500,000","$12,525,000","$18,475,000"
"Tyler Lockett","WR","SEA                  SEA","25","2018","2021","3","$30,750,000","$10,250,000","5.78%","$9,000,000","$11,000,000","$14,907,000","$16,507,000","$26,707,000"
"DeVante Parker","WR","MIA                  MIA","25","2019","2023","4","$30,500,000","$7,625,000","4.05%","$9,500,000","$10,800,000","$21,750,000","$21,037,500","$30,306,610"
"Brandon Marshall","WR","CHI                  CHI","29","2014","2017","3","$30,000,000","$10,000,000","7.52%","$7,500,000","$14,800,000","$22,300,000","$22,710,457","$30,810,457"
"Steve Smith","WR","CAR                  CAR","32","2012","2016","4","$30,000,000","$7,500,000","6.22%","$10,000,000","","$14,750,000","$14,750,000","$21,750,000"
"Cole Beasley","WR","BUF                  BUF","29","2019","2022","4","$29,000,000","$7,250,000","3.85%","$6,000,000","$10,700,000","$14,400,000","$17,033,955","$22,904,531"
"Danny Amendola","WR","NE                  NE","27","2013","2017","5","$28,500,000","$5,700,000","4.61%","$6,000,000","","$10,000,000","$11,875,000","$16,375,000"
"Jamison Crowder","WR","NYJ                  NYJ","25","2019","2021","3","$28,500,000","$9,500,000","5.05%","$3,000,000","$17,000,000","$17,000,000","$17,875,000","$23,227,932"
"DeSean Jackson","WR","PHI                  PHI","32","2019","2021","3","$27,900,000","$9,300,000","4.94%","$7,170,000","$13,000,000","$15,000,000","$17,350,000","$26,075,000"
"Antonio Bryant","WR","CIN                  CIN","28","2010","2013","4","$27,000,000","$6,750,000","","$3,600,000","","","$13,500,000","$13,750,000"
"John Brown","WR","BUF                  BUF","28","2019","2021","3","$27,000,000","$9,000,000","4.78%","$4,800,000","$10,100,000","$11,700,000","$18,665,015","$26,596,265"
"Taylor Gabriel","WR","CHI                  CHI","26","2018","2021","4","$26,000,000","$6,500,000","3.67%","$4,000,000","$14,000,000","$14,000,000","$14,015,684","$19,515,684"
"Brandon Marshall","WR","NYJ                  NYJ","30","2015","2017","3","$26,000,000","$8,666,667","6.05%","","$9,000,000","$9,000,000","$18,522,441","$26,022,441"
"Robert Meachem","WR","SD                  SD","27","2012","2015","4","$25,900,000","$6,475,000","5.37%","$7,500,000","","$14,000,000","$14,000,000","$19,000,000"
"Corey Davis","WR","TEN                  TEN","21","2017","2020","4","$25,394,688","$6,348,672","3.80%","$16,608,864","$25,394,688","$25,394,688","$18,693,171","$21,466,785"
"Santonio Holmes","WR","NYJ                  NYJ","28","2013","2015","3","$25,250,000","$8,416,667","6.81%","","","$7,500,000","$15,750,000","$22,250,000"
"Anquan Boldin","WR","BAL                  BAL","29","2010","2013","3","$25,000,000","$8,333,333","","$6,125,000","","$8,000,000","$16,000,000","$22,000,000"
"Travis Benjamin","WR","SD                  SD","26","2016","2019","4","$24,000,000","$6,000,000","3.86%","$5,000,000","$13,000,000","$13,000,000","$13,000,000","$18,750,000"
"Albert Wilson","WR","MIA                  MIA","25","2018","2020","3","$24,000,000","$8,000,000","4.51%","$4,000,000","$14,450,000","$14,450,000","$14,500,000","$24,000,000"
"DeSean Jackson","WR","WAS                  WAS","27","2014","2016","4","$24,000,000","$6,000,000","4.51%","$5,000,000","$16,000,000","$16,000,000","$16,005,251","$24,005,251"
"Amari Cooper","WR","OAK                  OAK","20","2015","2019","4","$22,663,116","$5,665,779","3.95%","$14,742,266","$22,663,116","$22,663,116","$16,673,786","$19,169,070"
"Steve Breaston","WR","KC                  KC","27","2011","2015","5","$22,550,000","$4,510,000","3.75%","$5,000,000","","$9,500,000","$9,250,000","$13,250,000"
"Riley Cooper","WR","PHI                  PHI","26","2014","2017","5","$22,500,000","$4,500,000","3.38%","$4,000,000","","$8,000,000","$9,027,083","$13,527,083"
"Larry Fitzgerald","WR","ARI                  ARI","31","2015","2016","2","$22,000,000","$11,000,000","7.68%","$10,000,000","$22,000,000","$22,000,000","$22,013,887","$22,013,887"
"Devin Hester","WR","CHI                  CHI","27","2010","2013","4","$21,956,025","$5,489,006","","$2,499,999","","$5,000,000","$10,333,499","$12,229,499"
"Kevin Walter","WR","HOU                  HOU","28","2010","2014","5","$21,500,000","$4,300,000","","$5,000,000","","$11,000,000","$11,000,000","$13,000,000"
"Michael Crabtree","WR","BAL                  BAL","30","2018","2020","3","$21,000,000","$7,000,000","3.95%","$7,000,000","$8,000,000","$13,000,000","$15,000,000","$21,000,000"
"Andre Johnson","WR","IND                  IND","33","2015","2017","3","$21,000,000","$7,000,000","4.89%","","$10,000,000","$10,000,000","$15,000,000","$21,000,000"
"Lance Moore","WR","NO                  NO","27","2011","2015","5","$20,000,000","$4,000,000","3.32%","$3,000,000","","$7,000,000","$8,700,000","$12,000,000"
"Sammy Watkins","WR","BUF                  BUF","20","2014","2017","4","$19,935,603","$4,983,901","3.75%","$12,818,620","$19,935,603","$19,935,603","$14,564,784","$16,797,112"
"Mike Williams","WR","LAC                  LAC","22","2017","2021","4","$19,749,928","$4,937,482","2.96%","$12,503,584","$19,749,928","$19,749,928","$14,331,308","$16,591,756"
"Jakeem Grant","WR","MIA                  MIA","26","2019","2021","4","$19,700,000","$4,925,000","2.62%","$3,000,000","$3,720,000","$7,500,000","$7,570,629","$11,658,129"
"A.J. Green","WR","CIN                  CIN","22","2011","2015","4","$19,688,098","$4,922,025","4.09%","$12,818,620","","$19,688,098","$14,463,533","$16,628,359"
"Marquise Goodwin","WR","SF                  SF","27","2018","2022","3","$19,250,000","$6,416,667","3.62%","$2,500,000","$7,700,000","$10,650,000","$10,181,250","$10,381,250"
"Adam Thielen","WR","MIN                  MIN","26","2017","2020","4","$19,246,000","$4,811,500","2.88%","$4,000,000","$9,646,000","$9,646,000","$12,846,000","$19,946,000"
"Mike Thomas","WR","JAX                  JAX","23","2011","2015","5","$19,045,000","$3,809,000","3.16%","$2,500,000","","$9,000,000","$8,025,000","$8,075,000"
"Justin Blackmon","WR","JAX                  JAX","21","2012","2015","4","$18,512,010","$4,628,003","3.84%","$11,903,272","$18,512,010","$18,512,010","$9,607,199","$9,607,199"
"Roddy White","WR","ATL                  ATL","32","2014","2017","3","$18,000,000","$6,000,000","4.51%","$7,550,000","$7,550,000","$7,550,000","$14,242,029","$18,492,029"
"Reggie Wayne","WR","IND                  IND","33","2012","2014","3","$17,500,000","$5,833,333","4.84%","$6,500,000","","$7,500,000","$14,500,000","$18,500,000"
"Dwayne Harris","WR","NYG                  NYG","27","2015","2019","5","$17,500,000","$3,500,000","2.44%","$4,000,000","$7,100,000","$7,100,000","$8,058,107","$10,558,107"
"John Ross","WR","CIN                  CIN","22","2017","2020","4","$17,115,863","$4,278,966","2.56%","$10,587,900","$17,115,863","$17,115,863","$12,268,363","$14,307,872"
"Julian Edelman","WR","NE                  NE","27","2014","2017","4","$17,000,000","$4,250,000","3.20%","$5,000,000","$6,000,000","$8,000,000","$9,609,375","$13,638,010"
"Terrance Williams","WR","DAL                  DAL","27","2017","2020","4","$17,000,000","$4,250,000","2.54%","$5,000,000","$9,500,000","$9,500,000","$8,882,352","$12,382,352"
"Kevin White","WR","CHI                  CHI","21","2015","2018","4","$16,563,047","$4,140,762","2.89%","$10,305,852","$16,563,047","$16,563,047","$11,793,357","$13,734,089"
"Julio Jones","WR","ATL                  ATL","21","2011","2015","4","$16,183,750","$4,045,938","3.36%","$10,270,000","","$16,183,750","$11,770,625","$13,616,875"
"Andre Roberts","WR","WAS                  WAS","25","2014","2017","4","$16,000,000","$4,000,000","3.01%","$4,000,000","$5,250,000","$8,000,000","$8,009,081","$12,009,081"
"Jarvis Landry","WR","MIA                  MIA","25","2018","2018","1","$15,982,000","$15,982,000","9.02%","","$15,982,000","$15,982,000","$15,982,000","$15,982,000"
"Julian Edelman","WR","NE                  NE","32","2019","2021","2","$15,500,000","$7,750,000","4.12%","$8,000,000","$12,000,000","$12,000,000","$17,462,565","$20,880,212"
"Joshua Cribbs","WR","CLE                  CLE","26","2010","2012","3","$15,496,000","$5,165,333","","$3,300,000","","$7,500,000","$5,645,500","$7,233,500"
"Torrey Smith","WR","PHI                  PHI","27","2017","2019","3","$15,000,000","$5,000,000","2.99%","","$500,000","$500,000","$10,000,000","$13,000,000"
"Rishard Matthews","WR","TEN                  TEN","26","2016","2018","3","$15,000,000","$5,000,000","3.22%","$2,500,000","$5,000,000","$5,000,000","$11,000,000","$16,000,000"
"Eddie Royal","WR","CHI                  CHI","28","2015","2017","3","$15,000,000","$5,000,000","3.49%","","$10,000,000","$10,000,000","$10,009,619","$15,009,619"
"Emmanuel Sanders","WR","DEN                  DEN","26","2014","2016","3","$15,000,000","$5,000,000","3.76%","$3,000,000","$6,000,000","$6,000,000","$10,850,000","$16,450,000"
"Earl Bennett","WR","CHI                  CHI","23","2011","2015","4","$15,000,000","$3,750,000","3.12%","$6,000,000","","$7,000,000","$8,800,000","$10,150,000"
"Santana Moss","WR","WAS                  WAS","31","2011","2013","3","$15,000,000","$5,000,000","4.15%","$5,000,000","","$6,000,000","",""
"Jarius Wright","WR","MIN                  MIN","25","2015","2019","4","$14,800,000","$3,700,000","2.58%","$5,300,000","$7,000,000","$7,000,000","$8,842,000","$11,492,000"
"Brad Smith","WR","BUF                  BUF","27","2011","2014","4","$14,750,000","$3,687,500","3.06%","$2,000,000","","$3,250,000","$8,250,000","$10,325,000"
"Mike Evans","WR","TB                  TB","20","2014","2018","4","$14,631,502","$3,657,876","2.75%","$8,961,092","$14,631,502","$14,631,502","$10,501,246","$12,251,383"
"Alshon Jeffery","WR","CHI                  CHI","25","2016","2016","1","$14,599,000","$14,599,000","9.40%","","$14,599,000","$14,599,000","$11,163,940","$11,163,940"
"Jordy Nelson","WR","OAK                  OAK","32","2018","2019","2","$14,200,000","$7,100,000","4.01%","","$6,400,000","$13,000,000","$14,537,500","$14,537,500"
"Demaryius Thomas","WR","DEN                  DEN","22","2010","2014","5","$14,150,500","$2,830,100","","$6,375,000","$9,351,750","$9,351,750","$8,090,000","$9,994,000"
"Jeremy Kerley","WR","NYJ                  NYJ","26","2015","2018","4","$14,000,000","$3,500,000","2.44%","$3,000,000","$5,400,000","$5,400,000","$6,453,683","$8,953,683"
"Cole Beasley","WR","DAL                  DAL","25","2015","2018","4","$13,606,000","$3,401,500","2.37%","$4,000,000","$5,000,000","$7,356,000","$7,356,000","$10,856,000"
"Andrew Hawkins","WR","CLE                  CLE","27","2014","2017","4","$13,600,000","$3,400,000","2.56%","","$6,800,000","$6,800,000","$10,800,000","$11,800,000"
"Jermaine Kearse","WR","SEA                  SEA","25","2016","2018","3","$13,500,000","$4,500,000","2.90%","$5,500,000","$6,300,000","$6,300,000","$9,050,000","$14,600,000"
"Eddie Royal","WR","SD                  SD","25","2012","2014","3","$13,500,000","$4,500,000","3.73%","$4,500,000","","$6,000,000","$9,000,000","$12,500,000"
"Jordy Nelson","WR","GB                  GB","25","2011","2014","3","$13,100,000","$4,366,667","3.63%","$3,500,000","","$3,500,000","$7,050,000","$10,150,000"
"Doug Baldwin","WR","SEA                  SEA","25","2014","2016","3","$13,000,000","$4,333,333","3.26%","$4,800,000","$6,200,000","$8,500,000","$9,750,519","$14,475,519"
"Chris Chambers","WR","KC                  KC","31","2010","2012","3","$13,000,000","$4,333,333","","","","","$9,450,000","$12,950,000"
"Demaryius Thomas","WR","DEN                  DEN","27","2015","2015","1","$12,823,000","$12,823,000","8.95%","","","","$12,823,000","$12,823,000"
"Dez Bryant","WR","DAL                  DAL","26","2015","2015","1","$12,823,000","$12,823,000","8.95%","","","","$12,823,000","$12,823,000"
"Tavon Austin","WR","STL                  STL","22","2013","2017","4","$12,751,002","$3,187,751","2.58%","$7,653,456","$12,751,002","$12,751,002","$9,043,047","$10,648,882"
"Dwayne Bowe","WR","CLE                  CLE","30","2015","2016","2","$12,500,000","$6,250,000","4.36%","$3,500,000","$9,000,000","$9,000,000","$12,500,000","$12,500,000"
"Harry Douglas","WR","ATL                  ATL","26","2012","2015","4","$12,500,000","$3,125,000","2.59%","$2,250,000","","$3,000,000","$6,250,000","$9,000,000"
"Seth Roberts","WR","OAK                  OAK","25","2017","2019","3","$12,000,000","$4,000,000","2.40%","","$6,250,000","$6,250,000","$6,450,000","$11,100,000"
"Chris Hogan","WR","NE                  NE","28","2016","2018","3","$12,000,000","$4,000,000","2.58%","","$7,500,000","$7,500,000","$8,275,120","$11,775,120"
"Allen Hurns","WR","DAL                  DAL","26","2018","2019","2","$12,000,000","$6,000,000","3.39%","$2,500,000","$2,500,000","$2,500,000","$11,000,000","$11,000,000"
"Danny Amendola","WR","MIA                  MIA","32","2018","2019","2","$12,000,000","$6,000,000","3.39%","","$6,000,000","$6,000,000","$12,000,000","$12,000,000"
"Wes Welker","WR","DEN                  DEN","31","2013","2014","2","$12,000,000","$6,000,000","4.85%","$4,000,000","","$6,000,000","$11,797,059","$11,797,059"
"Brandon Lloyd","WR","NE                  NE","30","2012","2014","3","$12,000,000","$4,000,000","3.32%","$3,000,000","","$3,900,000","$9,000,000","$12,000,000"
"Jacoby Jones","WR","BAL                  BAL","29","2014","2017","4","$12,000,000","$3,000,000","2.26%","$3,500,000","","$3,500,000","$7,000,000","$9,500,000"
"Anquan Boldin","WR","SF                  SF","33","2014","2015","2","$12,000,000","$6,000,000","4.51%","$4,545,000","$5,500,000","$9,000,000","$12,015,679","$12,015,679"
"Chad Johnson","WR","NE                  NE","32","2011","2013","3","$11,950,000","$3,983,333","3.31%","$4,750,000","","$4,750,000","$6,775,000","$6,875,000"
"Dez Bryant","WR","DAL                  DAL","21","2010","2014","5","$11,810,500","$2,362,100","","$1,950,000","$8,625,000","$8,625,000","$4,202,500","$7,973,000"
"Marquise Brown","WR","BAL                  BAL","21","2019","2023","4","$11,787,340","$2,946,835","1.57%","$6,592,612","$11,094,976","$11,094,976","$8,335,592","$9,902,168"
"Malcom Floyd","WR","SD                  SD","30","2012","2015","3","$11,550,000","$3,850,000","3.19%","$1,000,000","","$5,250,000","$7,250,000","$10,000,000"
"Mike Wallace","WR","BAL                  BAL","29","2016","2017","2","$11,500,000","$5,750,000","3.70%","$4,500,000","$4,500,000","$4,500,000","$11,500,000","$11,500,000"
"Josh Morgan","WR","WAS                  WAS","26","2012","2013","2","$11,500,000","$5,750,000","4.77%","$5,500,000","","$7,300,000","$11,500,000","$20,500,000"
"Vincent Jackson","WR","SD                  SD","27","2011","2011","1","$11,424,000","$11,424,000","9.49%","","","","$11,424,000","$11,424,000"
"Harry Douglas","WR","TEN                  TEN","29","2015","2017","3","$11,250,000","$3,750,000","2.62%","$2,200,000","$3,750,000","$3,750,000","$5,798,852","$7,155,102"
"Mike Williams","WR","SEA                  SEA","25","2010","2013","3","$11,250,000","$3,750,000","","$500,000","","$500,000","$4,045,000","$7,045,000"
"Corey Coleman","WR","CLE                  CLE","21","2016","2020","4","$11,204,997","$2,801,249","1.80%","$6,676,361","$11,204,997","$11,204,997","$8,106,134","$9,615,679"
"D.J. Moore","WR","CAR                  CAR","20","2018","2022","4","$11,171,316","$2,792,829","1.58%","$6,204,593","$10,390,810","$10,390,810","$7,753,606","$9,406,718"
"Larry Fitzgerald","WR","ARI                  ARI","33","2017","2018","1","$11,000,000","$11,000,000","6.59%","","","","$23,000,000","$23,000,000"
"Jeremy Maclin","WR","BAL                  BAL","28","2017","2018","2","$11,000,000","$5,500,000","3.29%","","$6,000,000","$6,000,000","$11,000,000","$11,000,000"
"Julian Edelman","WR","NE                  NE","30","2017","2019","2","$11,000,000","$5,500,000","3.29%","$5,000,000","$7,000,000","$7,000,000","$10,262,255","$14,137,255"
"Markus Wheaton","WR","CHI                  CHI","25","2017","2018","2","$11,000,000","$5,500,000","3.29%","$1,500,000","$6,000,000","$6,000,000","$11,000,000","$11,000,000"
"Ted Ginn Jr.","WR","NO                  NO","31","2017","2019","3","$11,000,000","$3,666,667","2.20%","$3,000,000","$3,000,000","$3,000,000","$8,500,000","$11,000,000"
"Brandon Marshall","WR","NYG                  NYG","32","2017","2018","2","$11,000,000","$5,500,000","3.29%","$2,000,000","$5,000,000","$5,000,000","$10,625,000","$10,625,000"
