"Player","Pos","Team                     Signed With","Age                     At Signing","Start                     Year","End                     Year","Yrs","Value","Average                     Salary","Average %                     % of Cap At Sign","Signing Bonus","Guarantee                     at Sign","Practical                     Guarantee","2-Year                     Cash Total","3-Year                     Cash Total"
"Stephon Tuitt","DE","PIT                  PIT","23","2017","2022","5","$60,001,439","$12,000,288","7.19%","$13,000,000","$13,000,000","$13,000,000","$25,000,000","$34,000,000"
"Reshad Jones","SS","MIA                  MIA","28","2017","2022","5","$60,000,000","$12,000,000","7.19%","$9,200,000","$19,885,000","$35,000,000","$19,885,000","$33,031,250"
"Calais Campbell","DL","JAX                  JAX","30","2017","2020","4","$60,000,000","$15,000,000","8.98%","$6,000,000","$30,000,000","$30,000,000","$30,000,000","$45,000,000"
"Kevin Zeitler","G","CLE                  CLE","26","2017","2021","5","$60,000,000","$12,000,000","7.19%","$12,000,000","$23,000,000","$31,500,000","$28,000,000","$38,000,000"
"Nick Perry","OLB","GB                  GB","26","2017","2021","5","$59,000,000","$11,800,000","7.07%","$18,500,000","$18,500,000","$18,500,000","$27,662,500","$38,400,000"
"Riley Reiff","T","MIN                  MIN","28","2017","2021","5","$58,750,000","$11,750,000","7.04%","$11,000,000","$26,300,000","$26,300,000","$26,500,000","$36,000,000"
"Everson Griffen","DE","MIN                  MIN","29","2017","2022","4","$58,000,000","$14,500,000","8.68%","$2,000,000","$18,800,000","$34,000,000","$19,000,000","$26,468,750"
"Davante Adams","WR","GB                  GB","24","2017","2021","4","$58,000,000","$14,500,000","8.68%","$18,000,000","$24,000,000","$30,000,000","$25,930,713","$33,055,713"
"Matt Kalil","LT","CAR                  CAR","27","2017","2021","5","$55,500,000","$11,100,000","6.65%","$12,000,000","$13,000,000","$31,000,000","$25,600,000","$32,850,000"
"Gabe Jackson","G","OAK                  OAK","25","2017","2022","5","$55,000,000","$11,000,000","6.59%","","$16,500,000","$27,500,000","$21,000,000","$28,000,000"
"Russell Okung","LT","LAC                  LAC","28","2017","2020","4","$53,000,000","$13,250,000","7.93%","$10,000,000","$25,000,000","$25,000,000","$25,937,500","$38,968,750"
"Brandon Williams","DT","BAL                  BAL","27","2017","2021","5","$52,500,000","$10,500,000","6.29%","$12,500,000","$24,500,000","$33,750,000","$24,500,000","$33,759,151"
"Dre Kirkpatrick","CB","CIN                  CIN","27","2017","2021","5","$52,500,000","$10,500,000","6.29%","$7,000,000","$12,000,000","$12,000,000","$23,121,875","$32,572,385"
"Alshon Jeffery","WR","PHI                  PHI","26","2017","2021","4","$52,000,000","$13,000,000","7.78%","$6,250,000","$14,000,000","$26,750,000","$23,900,000","$35,650,000"
"Brandon Linder","C","JAX                  JAX","24","2017","2022","5","$51,703,000","$10,340,600","6.19%","","$19,500,000","$24,000,000","$20,187,500","$26,187,500"
"Joel Bitonio","G","CLE                  CLE","25","2017","2022","6","$51,164,777","$8,527,463","5.11%","","$17,164,777","$23,664,777","$17,664,777","$24,700,427"
"Linval Joseph","DT","MIN                  MIN","28","2017","2022","4","$50,350,000","$12,587,500","7.54%","$6,000,000","$11,500,000","$31,500,000","$17,500,000","$26,937,500"
"Jamie Collins","OLB","CLE                  CLE","27","2017","2020","4","$50,000,000","$12,500,000","7.49%","$5,000,000","$26,400,000","$26,400,000","$27,000,000","$37,500,000"
"Timmy Jernigan","DT","PHI                  PHI","24","2017","2021","4","$48,000,000","$12,000,000","7.19%","$10,000,000","$13,000,000","$24,000,000","$14,017,284","$25,017,284"
"Akiem Hicks","DE","CHI                  CHI","27","2017","2021","4","$48,000,000","$12,000,000","7.19%","$7,500,000","$22,000,000","$30,000,000","$24,300,000","$32,904,324"
"Ricky Wagner","RT","DET                  DET","27","2017","2021","5","$47,500,000","$9,500,000","5.69%","$14,500,000","$17,500,000","$20,500,000","$20,500,000","$29,500,000"
"Pierre Garcon","WR","SF                  SF","30","2017","2021","5","$47,500,000","$9,500,000","5.69%","$12,000,000","$17,000,000","$20,000,000","$22,750,000","$28,625,000"
"Telvin Smith","OLB","JAX                  JAX","25","2017","2021","4","$45,051,175","$11,262,794","6.74%","$4,051,175","$15,051,175","$20,051,175","$16,196,998","$25,946,998"
"Trai Turner","G","CAR                  CAR","23","2017","2021","4","$45,000,000","$11,250,000","6.74%","$15,000,000","$20,500,000","$20,500,000","$20,500,000","$26,241,743"
"Mike Glennon","QB","CHI                  CHI","27","2017","2019","3","$45,000,000","$15,000,000","8.98%","$3,000,000","$18,500,000","$18,500,000","$31,000,000","$45,000,000"
"Alec Ogletree","ILB","LAR                  LAR","25","2017","2021","4","$42,750,000","$10,687,500","6.40%","$8,000,000","$21,369,000","$21,369,000","$22,119,000","$32,119,000"
"Laurent Duvernay-Tardif","G","KC                  KC","25","2017","2021","5","$42,363,000","$8,472,600","5.07%","$10,000,000","$14,000,000","$20,203,000","$14,058,500","$20,311,500"
"Devonta Freeman","RB","ATL                  ATL","24","2017","2022","5","$41,250,000","$8,250,000","4.94%","$15,000,000","$17,297,000","$22,047,000","$18,297,000","$22,068,114"
"Morgan Moses","RT","WAS                  WAS","25","2017","2022","5","$38,500,000","$7,700,000","4.61%","$9,500,000","$14,047,000","$17,500,000","$14,547,000","$19,547,000"
"Christian Kirksey","ILB","CLE                  CLE","24","2017","2021","4","$38,000,000","$9,500,000","5.69%","$6,000,000","$13,000,000","$20,000,000","$14,797,000","$21,800,253"
"Charles Leno","LT","CHI                  CHI","25","2017","2021","4","$37,000,000","$9,250,000","5.54%","$4,500,000","$13,697,000","$21,597,000","$13,797,000","$21,875,029"
"Ron Leary","G","DEN                  DEN","27","2017","2020","4","$36,000,000","$9,000,000","5.39%","$3,500,000","$18,650,000","$24,000,000","$18,858,173","$27,295,673"
"Kam Chancellor","SS","SEA                  SEA","28","2017","2020","3","$36,000,000","$12,000,000","7.19%","$10,000,000","$13,000,000","$25,000,000","$19,982,808","$29,982,808"
"Dont'a Hightower","ILB","NE                  NE","26","2017","2021","4","$35,500,000","$8,875,000","5.31%","$10,000,000","$17,000,000","$19,000,000","$19,593,740","$28,539,045"
"Tony Jefferson","SS","BAL                  BAL","24","2017","2020","4","$34,000,000","$8,500,000","5.09%","$10,000,000","$19,000,000","$19,000,000","$19,000,000","$27,005,350"
"Larry Warford","G","NO                  NO","25","2017","2020","4","$34,000,000","$8,500,000","5.09%","$8,400,000","$10,100,000","$17,000,000","$17,000,000","$25,500,000"
"Robert Woods","WR","LAR                  LAR","24","2017","2021","5","$34,000,000","$6,800,000","4.07%","","$10,000,000","$15,000,000","$15,990,019","$22,490,019"
"Andrew Whitworth","LT","LAR                  LAR","35","2017","2019","3","$33,750,000","$11,250,000","6.74%","$5,000,000","$15,000,000","$15,000,000","$23,500,000","$35,000,000"
"DeSean Jackson","WR","TB                  TB","30","2017","2019","3","$33,500,000","$11,166,667","6.69%","","$20,000,000","$20,000,000","$23,500,000","$33,500,000"
"Vontaze Burfict","OLB","CIN                  CIN","26","2017","2020","3","$32,534,000","$10,844,667","6.49%","$3,300,000","$11,236,000","$11,236,000","$16,239,315","$22,723,690"
"Kenny Britt","WR","CLE                  CLE","28","2017","2020","4","$32,500,000","$8,125,000","4.87%","$6,500,000","$10,500,000","$17,000,000","$17,000,000","$24,750,000"
"Kenny Stills","WR","MIA                  MIA","24","2017","2020","4","$32,000,000","$8,000,000","4.79%","$7,000,000","$16,950,000","$19,950,000","$17,000,000","$24,975,000"
"Micah Hyde","SS","BUF                  BUF","26","2017","2021","5","$30,500,000","$6,100,000","3.65%","$4,100,000","$10,300,000","$14,000,000","$16,000,000","$21,058,716"
"Tyrod Taylor","QB","BUF                  BUF","27","2017","2018","2","$30,500,000","$15,250,000","9.13%","$7,000,000","$15,500,000","$15,500,000","$30,500,000","$30,500,000"
"Myles Garrett","DE","CLE                  CLE","21","2017","2021","4","$30,412,255","$7,603,064","4.55%","$20,258,004","$30,412,255","$30,412,255","$22,570,379","$24,675,984"
"Mike Remmers","RT","MIN                  MIN","27","2017","2021","5","$30,000,000","$6,000,000","3.59%","$3,000,000","$10,500,000","$10,500,000","$11,500,000","$17,250,000"
"Logan Ryan","CB","TEN                  TEN","25","2017","2019","3","$30,000,000","$10,000,000","5.99%","$2,000,000","$12,000,000","$16,000,000","$20,500,000","$30,500,000"
"Jason Witten","TE","DAL                  DAL","34","2017","2021","4","$29,600,000","$7,400,000","4.43%","","","","$13,900,000","$20,400,000"
"Mitchell Trubisky","QB","CHI                  CHI","22","2017","2020","4","$29,032,424","$7,258,106","4.35%","$19,254,490","$29,032,424","$29,032,424","$21,504,146","$24,635,710"
"Kiko Alonso","OLB","MIA                  MIA","26","2017","2020","4","$28,910,000","$7,227,500","4.33%","$7,050,000","$15,950,000","$18,500,000","$16,050,000","$18,600,000"
"T.J. Lang","G","DET                  DET","29","2017","2019","3","$28,500,000","$9,500,000","5.69%","$8,000,000","$19,000,000","$19,000,000","$19,296,875","$28,140,625"
"Solomon Thomas","DL","SF                  SF","21","2017","2020","4","$28,154,366","$7,038,592","4.21%","$18,615,903","$28,154,366","$28,154,366","$20,825,648","$23,850,138"
"Nick Fairley","DT","NO                  NO","28","2017","2020","4","$28,000,000","$7,000,000","4.19%","$8,000,000","$9,000,000","$14,000,000","$14,000,000","$21,000,000"
"Jermaine Gresham","TE","ARI                  ARI","28","2017","2020","4","$28,000,000","$7,000,000","4.19%","$7,000,000","$13,000,000","$16,500,000","$14,468,750","$20,937,500"
"Jason Peters","LT","PHI                  PHI","34","2017","2019","3","$27,750,000","$9,250,000","5.54%","$8,000,000","$11,000,000","$11,000,000","$18,250,000","$26,250,000"
"William Gholston","ED","TB                  TB","25","2017","2021","5","$27,500,000","$5,500,000","3.29%","","$7,000,000","$13,500,000","$13,500,000","$17,250,000"
"Leonard Fournette","RB","JAX                  JAX","21","2017","2020","4","$27,150,842","$6,787,711","4.06%","$17,886,067","$27,150,842","$27,150,842","$20,050,196","$22,983,454"
"Joe Haden","CB","PIT                  PIT","27","2017","2019","3","$27,000,000","$9,000,000","5.39%","$5,750,000","$5,750,000","$5,750,000","$17,000,000","$27,000,000"
"Justin Britt","C","SEA                  SEA","25","2017","2020","3","$27,000,000","$9,000,000","5.39%","$5,000,000","$5,000,000","$17,250,000","$14,141,400","$18,891,400"
"Johnathan Hankins","DT","IND                  IND","24","2017","2019","3","$27,000,000","$9,000,000","5.39%","","$10,000,000","$14,500,000","$18,937,500","$27,437,500"
"Malcolm Smith","OLB","SF                  SF","27","2017","2019","5","$26,500,000","$5,300,000","3.17%","$7,000,000","$11,500,000","$11,500,000","$12,318,750","$13,656,250"
"Barry Church","SS","JAX                  JAX","28","2017","2020","4","$26,000,000","$6,500,000","3.89%","","$12,000,000","$12,000,000","$13,000,000","$19,250,000"
"Corey Linsley","C","GB                  GB","25","2017","2020","3","$25,500,000","$8,500,000","5.09%","$8,000,000","$10,000,000","$15,300,000","$12,653,450","$18,803,450"
"Jabaal Sheard","DE","IND                  IND","27","2017","2019","3","$25,500,000","$8,500,000","5.09%","","$9,500,000","$12,750,000","$17,500,000","$25,406,250"
"Corey Davis","WR","TEN                  TEN","21","2017","2020","4","$25,394,688","$6,348,672","3.80%","$16,608,864","$25,394,688","$25,394,688","$18,693,171","$21,466,785"
"John Cyprien","SS","TEN                  TEN","26","2017","2020","4","$25,000,000","$6,250,000","3.74%","$3,000,000","$7,000,000","$9,000,000","$12,812,500","$18,312,500"
"Stacy McGee","DT","WAS                  WAS","26","2017","2021","5","$25,000,000","$5,000,000","2.99%","$4,000,000","$9,000,000","$9,000,000","$10,375,000","$14,250,000"
"T.J. McDonald","FS","MIA                  MIA","25","2017","2021","4","$24,010,000","$6,002,500","3.59%","$4,760,000","$7,204,445","$10,000,000","$7,554,445","$12,604,445"
"Kelvin Beachum","RT","NYJ                  NYJ","27","2017","2019","3","$24,000,000","$8,000,000","4.79%","$4,500,000","$12,000,000","$12,000,000","$16,000,000","$24,000,000"
"Alejandro Villanueva","LT","PIT                  PIT","28","2017","2020","4","$24,000,000","$6,000,000","3.59%","$6,500,000","$6,500,000","$6,500,000","$14,000,000","$19,000,000"
"A.J. Klein","OLB","NO                  NO","25","2017","2019","4","$24,000,000","$6,000,000","3.59%","$4,000,000","$9,400,000","$9,400,000","$10,000,000","$14,675,000"
"Andre Branch","DE","MIA                  MIA","27","2017","2019","3","$24,000,000","$8,000,000","4.79%","$6,000,000","$16,800,000","$16,800,000","$17,000,000","$24,000,000"
"Kirk Cousins","QB","WAS                  WAS","28","2017","2017","1","$23,943,600","$23,943,600","14.34%","","","","$23,950,935","$23,950,935"
"Brandon Carr","CB","BAL                  BAL","30","2017","2020","4","$23,500,000","$5,875,000","3.52%","$4,000,000","$4,000,000","$4,000,000","$12,000,000","$18,024,053"
"Jahleel Addae","SS","LAC                  LAC","26","2017","2020","4","$22,500,000","$5,625,000","3.37%","$2,000,000","$8,000,000","$10,000,000","$11,000,000","$16,500,000"
"Mario Addison","DE","CAR                  CAR","29","2017","2019","3","$22,500,000","$7,500,000","4.49%","$8,000,000","$9,000,000","$9,000,000","$16,687,500","$24,171,816"
"Jamal Adams","S","NYJ                  NYJ","21","2017","2021","4","$22,258,738","$5,564,685","3.33%","$14,328,154","$22,258,738","$22,258,738","$16,269,918","$18,758,446"
"J.R. Sweezy","G","TB                  TB","27","2017","2020","4","$21,750,000","$5,437,500","3.26%","","$6,250,000","$6,250,000","$11,343,750","$17,343,750"
"C.J. Fiedorowicz","TE","HOU                  HOU","25","2017","2020","3","$21,500,000","$7,166,667","4.29%","","$10,097,000","$10,097,000","$8,389,250","$14,139,250"
"Terrell McClain","DT","WAS                  WAS","28","2017","2020","4","$21,000,000","$5,250,000","3.14%","$5,000,000","$10,500,000","$10,500,000","$10,875,000","$15,375,000"
"Kyle Juszczyk","FB","SF                  SF","25","2017","2020","4","$21,000,000","$5,250,000","3.14%","$5,000,000","$7,000,000","$9,750,000","$10,700,000","$15,300,000"
"Martellus Bennett","TE","GB                  GB","29","2017","2019","3","$21,000,000","$7,000,000","4.19%","$6,300,000","$6,300,000","$6,300,000","$6,926,471","$13,426,471"
"Johnny Hekker","P","LAR                  LAR","26","2017","2022","6","$21,000,000","$3,500,000","2.10%","$2,475,000","$4,250,000","$6,250,000","$6,250,000","$9,500,000"
"Mike Williams","WR","LAC                  LAC","22","2017","2021","4","$19,749,928","$4,937,482","2.96%","$12,503,584","$19,749,928","$19,749,928","$14,331,308","$16,591,756"
"Adam Thielen","WR","MIN                  MIN","26","2017","2020","4","$19,246,000","$4,811,500","2.88%","$4,000,000","$9,646,000","$9,646,000","$12,846,000","$19,946,000"
"Jack Doyle","TE","IND                  IND","26","2017","2019","3","$18,900,000","$6,300,000","3.77%","","$7,500,000","$7,500,000","$13,306,250","$18,643,750"
"Donald Penn","RT","OAK                  OAK","33","2017","2019","2","$18,700,000","$9,350,000","5.60%","","$3,000,000","$3,000,000","$11,500,000","$18,725,000"
"Menelik Watson","RT","DEN                  DEN","28","2017","2019","3","$18,375,000","$6,125,000","3.67%","$4,000,000","$5,500,000","$11,000,000","$11,781,250","$17,906,250"
"Dion Sims","TE","CHI                  CHI","25","2017","2019","3","$18,000,000","$6,000,000","3.59%","$1,000,000","$6,000,000","$10,000,000","$12,000,000","$18,000,000"
"Rhett Ellison","TE","NYG                  NYG","28","2017","2020","4","$18,000,000","$4,500,000","2.69%","$5,000,000","$8,000,000","$8,000,000","$8,500,000","$13,000,000"
"Captain Munnerlyn","CB","CAR                  CAR","28","2017","2020","4","$17,500,000","$4,375,000","2.62%","$6,000,000","$8,800,000","$8,800,000","$9,500,000","$13,000,000"
"Christian McCaffrey","RB","CAR                  CAR","20","2017","2021","4","$17,241,304","$4,310,326","2.58%","$10,679,128","$17,241,304","$17,241,304","$12,392,823","$14,474,489"
"John Ross","WR","CIN                  CIN","22","2017","2020","4","$17,115,863","$4,278,966","2.56%","$10,587,900","$17,115,863","$17,115,863","$12,268,363","$14,307,872"
"Duron Harmon","SS","NE                  NE","25","2017","2020","4","$17,000,000","$4,250,000","2.54%","$5,000,000","$6,500,000","$6,500,000","$9,500,000","$13,000,000"
"Terrance Williams","WR","DAL                  DAL","27","2017","2020","4","$17,000,000","$4,250,000","2.54%","$5,000,000","$9,500,000","$9,500,000","$8,882,352","$12,382,352"
"J.C. Tretter","C","CLE                  CLE","25","2017","2019","3","$16,750,000","$5,583,333","3.34%","$4,500,000","$6,500,000","$10,000,000","$12,000,000","$17,750,000"
"Trumaine Johnson","CB","LAR                  LAR","26","2017","2017","1","$16,742,400","$16,742,400","10.03%","","","","$16,742,400","$16,742,400"
"Lane Taylor","G","GB                  GB","27","2017","2020","3","$16,500,000","$5,500,000","3.29%","$5,000,000","$7,250,000","$9,350,000","$11,218,750","$14,897,807"
"Sylvester Williams","DT","TEN                  TEN","28","2017","2019","3","$16,500,000","$5,500,000","3.29%","$2,000,000","$7,000,000","$9,500,000","$11,000,000","$16,500,000"
"Patrick Mahomes","QB","KC                  KC","21","2017","2021","4","$16,425,786","$4,106,447","2.46%","$10,086,026","$16,425,786","$16,425,786","$11,762,661","$13,720,931"
"Cameron Wake","DE","MIA                  MIA","34","2017","2018","2","$16,125,000","$8,062,500","4.83%","$1,000,000","$10,875,000","$10,875,000","$17,125,000","$17,125,000"
"Eric Wood","C","BUF                  BUF","30","2017","2019","2","$16,000,000","$8,000,000","4.79%","$6,500,000","$9,400,000","$14,200,000","$15,000,000","$20,525,000"
"Marcus Cooper","CB","CHI                  CHI","26","2017","2019","3","$16,000,000","$5,333,333","3.19%","$1,500,000","$6,000,000","$8,000,000","$11,000,000","$16,000,000"
"Daniel Sorensen","SS","KC                  KC","26","2017","2020","4","$16,000,000","$4,000,000","2.40%","$4,000,000","$4,000,000","$4,000,000","$8,943,750","$12,693,750"
"Earl Mitchell","DT","SF                  SF","29","2017","2020","4","$16,000,000","$4,000,000","2.40%","$3,000,000","$4,650,000","$6,500,000","$8,506,250","$12,112,500"
"Chris Baker","DT","TB                  TB","29","2017","2019","3","$15,750,000","$5,250,000","3.14%","","$6,000,000","$9,000,000","$10,875,000","$15,750,000"
"Abry Jones","DT","JAX                  JAX","25","2017","2020","4","$15,500,000","$3,875,000","2.32%","","$6,500,000","$6,500,000","$7,500,000","$11,500,000"
"La'el Collins","G","DAL                  DAL","23","2017","2019","2","$15,400,000","$7,700,000","4.61%","$4,000,000","$9,500,000","$9,500,000","$9,500,000","$18,016,750"
"Marshon Lattimore","CB","NO                  NO","20","2017","2021","4","$15,359,563","$3,839,891","2.30%","$9,310,591","$15,359,563","$15,359,563","$10,938,753","$12,800,077"
"Lawrence Guy","DL","NE                  NE","26","2017","2020","4","$15,300,000","$3,825,000","2.29%","$4,000,000","$4,900,000","$4,900,000","$8,600,000","$12,100,000"
"Austin Howard","RT","BAL                  BAL","29","2017","2019","3","$15,025,000","$5,008,333","3.00%","$3,000,000","$4,525,000","$4,525,000","$8,525,000","$15,025,000"
"Latavius Murray","RB","MIN                  MIN","26","2017","2018","3","$15,000,000","$5,000,000","2.99%","$1,800,000","$3,400,000","$8,550,000","$8,850,000","$13,850,000"
"Andre Hal","FS","HOU                  HOU","24","2017","2020","3","$15,000,000","$5,000,000","2.99%","","$7,000,000","$7,000,000","$9,047,000","$12,547,000"
"Torrey Smith","WR","PHI                  PHI","27","2017","2019","3","$15,000,000","$5,000,000","2.99%","","$500,000","$500,000","$10,000,000","$13,000,000"
"Vernon Davis","TE","WAS                  WAS","32","2017","2019","3","$15,000,000","$5,000,000","2.99%","$4,000,000","$7,500,000","$7,500,000","$9,968,750","$14,731,250"
"Chandler Jones","DE","ARI                  ARI","26","2017","2017","1","$14,550,000","$14,550,000","8.71%","","","","$14,550,000","$14,550,000"
"Deshaun Watson","QB","HOU                  HOU","21","2017","2021","4","$13,854,281","$3,463,570","2.07%","$8,215,841","$13,854,281","$13,854,281","$9,713,635","$11,438,115"
"John Simon","DE","IND                  IND","26","2017","2019","3","$13,500,000","$4,500,000","2.69%","","$5,500,000","$5,500,000","$9,281,250","$13,281,250"
"D.J. Swearinger","FS","WAS                  WAS","25","2017","2019","3","$13,500,000","$4,500,000","2.69%","$4,000,000","$6,000,000","$9,000,000","$6,176,470","$10,660,845"
"Quintin Demps","SS","CHI                  CHI","31","2017","2019","3","$13,500,000","$4,500,000","2.69%","$1,000,000","$4,500,000","$5,000,000","$8,500,000","$13,000,000"
"Haason Reddick","OLB","ARI                  ARI","22","2017","2020","4","$13,477,966","$3,369,492","2.02%","$7,942,157","$13,477,966","$13,477,966","$9,484,792","$11,214,993"
"Kawann Short","DT","CAR                  CAR","27","2017","2017","1","$13,468,000","$13,468,000","8.06%","","","","$13,468,000","$13,468,000"
"Glover Quin","FS","DET                  DET","30","2017","2019","2","$13,000,000","$6,500,000","3.89%","$5,000,000","$5,900,000","$10,000,000","$11,750,000","$18,000,000"
"Jordan Poyer","S","BUF                  BUF","25","2017","2020","4","$13,000,000","$3,250,000","1.95%","$3,500,000","$6,000,000","$7,400,000","$8,100,000","$11,616,207"
"Derek Barnett","DL","PHI                  PHI","20","2017","2021","4","$12,850,772","$3,212,693","1.92%","$7,486,016","$12,850,772","$12,850,772","$9,000,142","$10,633,394"
"Antoine Bethea","FS","ARI                  ARI","32","2017","2019","3","$12,750,000","$4,250,000","2.54%","$2,000,000","$4,000,000","$4,000,000","$9,234,375","$13,984,375"
"Malik Hooker","S","IND                  IND","20","2017","2020","4","$12,599,908","$3,149,977","1.89%","$2,290,892","$12,599,908","$12,599,908","$8,737,464","$10,347,910"
"Julius Thomas","TE","MIA                  MIA","28","2017","2018","2","$12,200,000","$6,100,000","3.65%","","$7,500,000","$7,500,000","$12,200,000","$12,200,000"
"Le'Veon Bell","RB","PIT                  PIT","24","2017","2017","1","$12,120,000","$12,120,000","7.26%","","","","$12,120,000","$12,120,000"
"Corey Peters","DT","ARI                  ARI","28","2017","2020","3","$12,000,000","$4,000,000","2.40%","$2,750,000","$4,000,000","$7,250,000","$8,165,625","$12,207,760"
"Seth Roberts","WR","OAK                  OAK","25","2017","2019","3","$12,000,000","$4,000,000","2.40%","","$6,250,000","$6,250,000","$6,450,000","$11,100,000"
"James White","RB","NE                  NE","24","2017","2020","3","$12,000,000","$4,000,000","2.40%","$4,000,000","$4,690,000","$4,690,000","$6,690,000","$10,408,750"
"Lawrence Timmons","ILB","MIA                  MIA","30","2017","2018","2","$12,000,000","$6,000,000","3.59%","$5,500,000","$6,500,000","$6,500,000","$11,941,176","$11,941,176"
"Levine Toilolo","TE","ATL                  ATL","25","2017","2019","3","$12,000,000","$4,000,000","2.40%","$3,000,000","$3,000,000","$3,000,000","$8,000,000","$12,000,000"
"Brian Hoyer","QB","SF                  SF","31","2017","2018","2","$12,000,000","$6,000,000","3.59%","$4,000,000","$6,950,000","$9,850,000","$11,775,000","$11,775,000"
"Marlon Humphrey","CB","BAL                  BAL","20","2017","2021","4","$11,847,480","$2,961,870","1.77%","$6,756,348","$11,847,480","$11,847,480","$8,224,870","$9,835,854"
"Kyle Van Noy","OLB","NE                  NE","25","2017","2019","2","$11,757,095","$5,878,548","3.52%","$3,500,000","$5,500,000","$5,500,000","$7,115,741","$12,209,491"
"Jonathan Allen","DL","WAS                  WAS","21","2017","2021","4","$11,596,377","$2,899,094","1.74%","$6,573,728","$11,596,377","$11,596,377","$7,955,130","$9,474,346"
"Matt Prater","K","DET                  DET","32","2017","2020","3","$11,400,000","$3,800,000","2.28%","$3,600,000","$5,000,000","$5,000,000","$9,600,000","$12,100,000"
"Adoree' Jackson","CB","TEN                  TEN","21","2017","2021","4","$11,282,783","$2,820,696","1.69%","$6,345,661","$11,282,783","$11,282,783","$7,788,515","$9,279,223"
"Brandon McManus","K","DEN                  DEN","25","2017","2020","3","$11,254,000","$3,751,333","2.25%","$5,000,000","$6,000,000","$8,250,000","$8,262,546","$11,012,546"
"Britton Colquitt","P","CLE                  CLE","31","2017","2020","4","$11,200,000","$2,800,000","1.68%","","$5,700,000","$5,700,000","$5,700,000","$8,400,000"
"O.J. Howard","TE","TB                  TB","22","2017","2021","4","$11,094,618","$2,773,655","1.66%","$6,208,813","$11,094,618","$11,094,618","$7,629,349","$9,102,951"
"Garett Bolles","LT","DEN                  DEN","24","2017","2020","4","$11,031,904","$2,757,976","1.65%","$6,163,203","$8,597,553","$8,597,553","$7,740,377","$9,274,158"
"Markus Wheaton","WR","CHI                  CHI","25","2017","2018","2","$11,000,000","$5,500,000","3.29%","$1,500,000","$6,000,000","$6,000,000","$11,000,000","$11,000,000"
"Ted Ginn Jr.","WR","NO                  NO","31","2017","2019","3","$11,000,000","$3,666,667","2.20%","$3,000,000","$3,000,000","$3,000,000","$8,500,000","$11,000,000"
"Brandon Marshall","WR","NYG                  NYG","32","2017","2018","2","$11,000,000","$5,500,000","3.29%","$2,000,000","$5,000,000","$5,000,000","$10,625,000","$10,625,000"
"Jeremy Maclin","WR","BAL                  BAL","28","2017","2018","2","$11,000,000","$5,500,000","3.29%","","$6,000,000","$6,000,000","$11,000,000","$11,000,000"
