"Player","Pos","Team                     Signed With","Age                     At Signing","Start                     Year","End                     Year","Yrs","Value","Average                     Salary","Average %                     % of Cap At Sign","Signing Bonus","Guarantee                     at Sign","Practical                     Guarantee","2-Year                     Cash Total","3-Year                     Cash Total"
"Eddie Goldman","DT","CHI                  CHI","23","2018","2023","4","$42,040,000","$10,510,000","5.93%","$11,000,000","$14,250,000","$25,000,000","$17,371,357","$20,371,357"
"Allen Robinson","WR","CHI                  CHI","24","2018","2020","3","$42,000,000","$14,000,000","7.90%","$6,000,000","$18,000,000","$25,200,000","$29,827,878","$42,864,414"
"Ryan Jensen","C","TB                  TB","26","2018","2021","4","$42,000,000","$10,500,000","5.93%","","$22,000,000","$22,000,000","$22,000,000","$32,000,000"
"Cameron Brate","TE","TB                  TB","26","2018","2023","6","$40,800,000","$6,800,000","3.84%","","$7,000,000","$18,000,000","$14,000,000","$18,250,000"
"Carlos Dunlap","DE","CIN                  CIN","28","2018","2021","3","$40,650,000","$13,550,000","7.65%","$9,000,000","$10,000,000","$14,000,000","$27,854,709","$29,854,709"
"Nigel Bradham","OLB","PHI                  PHI","28","2018","2022","5","$40,000,000","$8,000,000","4.51%","$5,000,000","$6,000,000","$14,000,000","$11,691,176","$19,691,176"
"Paul Richardson","WR","WAS                  WAS","25","2018","2022","5","$40,000,000","$8,000,000","4.51%","$10,000,000","$12,500,000","$16,500,000","$17,031,250","$23,343,750"
"David Johnson","RB","ARI                  ARI","26","2018","2021","3","$39,000,000","$13,000,000","7.34%","$12,000,000","$24,682,500","$31,882,500","$20,548,620","$31,631,895"
"Chris Hubbard","RT","CLE                  CLE","26","2018","2021","5","$36,500,000","$7,300,000","4.12%","$4,000,000","$9,000,000","$15,150,000","$15,468,750","$20,008,712"
"Case Keenum","QB","DEN                  DEN","29","2018","2019","2","$36,000,000","$18,000,000","10.16%","$6,000,000","$25,000,000","$25,000,000","$36,023,476","$36,023,476"
"Duane Brown","LT","SEA                  SEA","32","2018","2021","3","$34,500,000","$11,500,000","6.49%","$8,000,000","$14,250,000","$16,000,000","$22,975,000","$33,537,500"
"Marqise Lee","WR","JAX                  JAX","26","2018","2021","4","$34,000,000","$8,500,000","4.80%","$7,000,000","$16,500,000","$16,500,000","$16,500,000","$23,031,250"
"Aaron Colvin","CB","HOU                  HOU","26","2018","2022","4","$34,000,000","$8,500,000","4.80%","$4,000,000","$18,000,000","$18,000,000","$18,312,500","$26,062,500"
"Casey Hayward","CB","LAC                  LAC","28","2018","2021","3","$33,250,000","$11,083,333","6.25%","$8,000,000","$20,000,000","$20,000,000","$20,000,000","$29,791,319"
"Baker Mayfield","QB","CLE                  CLE","22","2018","2022","4","$32,682,980","$8,170,745","4.61%","$21,849,440","$32,682,980","$32,682,980","$24,326,411","$27,941,905"
"Rob Havenstein","RT","LAR                  LAR","25","2018","2022","4","$32,500,000","$8,125,000","4.59%","$4,000,000","$9,000,000","$9,000,000","$12,476,367","$19,580,944"
"Trey Burton","TE","CHI                  CHI","26","2018","2021","4","$32,000,000","$8,000,000","4.51%","$7,000,000","$18,000,000","$22,000,000","$17,983,179","$24,783,179"
"Saquon Barkley","RB","NYG                  NYG","20","2018","2022","4","$31,194,751","$7,798,688","4.40%","$20,767,092","$31,194,751","$31,194,751","$23,145,035","$26,550,921"
"Travis Carrie","CB","CIN                  CIN","27","2018","2021","4","$31,000,000","$7,750,000","4.37%","$3,600,000","$8,000,000","$15,500,000","$16,018,675","$23,268,675"
"Tyler Lockett","WR","SEA                  SEA","25","2018","2021","3","$30,750,000","$10,250,000","5.78%","$9,000,000","$11,000,000","$14,907,000","$16,507,000","$26,707,000"
"Sam Darnold","QB","NYJ                  NYJ","20","2018","2022","4","$30,247,715","$7,561,929","4.27%","$20,078,338","$30,247,715","$30,247,715","$22,413,233","$25,733,023"
"Tom Brady","QB","NE                  NE","40","2018","2019","2","$30,000,000","$15,000,000","8.47%","$10,000,000","$10,000,000","$10,000,000","$30,000,000","$30,000,000"
"Jerick McKinnon","RB","SF                  SF","25","2018","2021","4","$30,000,000","$7,500,000","4.23%","$2,000,000","$11,700,000","$18,000,000","$16,250,000","$22,800,000"
"Jimmy Graham","TE","GB                  GB","31","2018","2020","3","$30,000,000","$10,000,000","5.64%","$11,000,000","$11,000,000","$11,000,000","$22,250,000","$30,250,000"
"Denzel Ward","CB","CLE                  CLE","20","2018","2022","4","$29,165,356","$7,291,339","4.11%","$19,291,168","$29,165,356","$29,165,356","$21,603,826","$24,890,809"
"Dontari Poe","DT","CAR                  CAR","27","2018","2020","3","$28,000,000","$9,333,333","5.27%","$10,000,000","$10,800,000","$13,300,000","$20,361,458","$30,173,958"
"Zach Fulton","G","HOU                  HOU","26","2018","2021","4","$28,000,000","$7,000,000","3.95%","","$13,000,000","$13,000,000","$13,906,250","$17,558,636"
"Spencer Long","C","NYJ                  NYJ","27","2018","2021","4","$27,400,000","$6,850,000","3.87%","","$6,000,000","$6,000,000","$13,406,250","$20,156,250"
"Bradley Chubb","OLB","DEN                  DEN","21","2018","2022","4","$27,271,241","$6,817,810","3.85%","$17,913,630","$27,271,241","$27,271,241","$20,153,005","$23,249,680"
"Richard Sherman","CB","SF                  SF","29","2018","2020","3","$27,150,000","$9,050,000","5.11%","$3,000,000","$3,000,000","$7,000,000","$21,725,000","$34,712,500"
"Bobby McCain","CB","MIA                  MIA","24","2018","2022","4","$27,000,000","$6,750,000","3.81%","$3,700,000","$10,710,000","$13,025,000","$10,005,000","$15,601,907"
"Prince Amukamara","CB","CHI                  CHI","28","2018","2020","3","$27,000,000","$9,000,000","5.08%","$3,000,000","$18,000,000","$18,000,000","$18,021,840","$27,021,840"
"Josh Kline","G","TEN                  TEN","28","2018","2021","4","$26,000,000","$6,500,000","3.67%","$2,000,000","$9,250,000","$12,000,000","$13,500,000","$19,750,000"
"Taylor Gabriel","WR","CHI                  CHI","26","2018","2021","4","$26,000,000","$6,500,000","3.67%","$4,000,000","$14,000,000","$14,000,000","$14,015,684","$19,515,684"
"Zach Brown","ILB","WAS                  WAS","28","2018","2020","3","$24,000,000","$8,000,000","4.51%","$4,500,000","$5,500,000","$10,000,000","$13,203,125","$21,203,125"
"Demario Davis","LB","NO                  NO","28","2018","2020","3","$24,000,000","$8,000,000","4.51%","$9,200,000","$16,000,000","$16,000,000","$16,400,000","$24,000,000"
"Albert Wilson","WR","MIA                  MIA","25","2018","2020","3","$24,000,000","$8,000,000","4.51%","$4,000,000","$14,450,000","$14,450,000","$14,500,000","$24,000,000"
"Quenton Nelson","G","IND                  IND","21","2018","2022","4","$23,888,907","$5,972,227","3.37%","$15,453,750","$23,888,907","$23,888,907","$17,499,610","$20,348,813"
"Vinny Curry","DE","TB                  TB","29","2018","2020","3","$23,000,000","$7,666,667","4.33%","","$6,500,000","$11,500,000","$14,500,000","$23,000,000"
"Trent Murphy","DE","BUF                  BUF","27","2018","2020","3","$22,500,000","$7,500,000","4.23%","$5,250,000","$7,875,000","$10,375,000","$15,452,053","$23,508,950"
"Avery Williamson","ILB","NYJ                  NYJ","25","2018","2020","3","$22,500,000","$7,500,000","4.23%","$6,000,000","$16,000,000","$16,000,000","$16,000,000","$17,455,885"
"Josh Allen","QB","BUF                  BUF","21","2018","2022","4","$21,443,037","$5,360,759","3.03%","$13,485,846","$21,443,037","$21,443,037","$15,460,561","$18,076,198"
"DaQuan Jones","DL","TEN                  TEN","26","2018","2020","3","$21,000,000","$7,000,000","3.95%","$4,000,000","$14,000,000","$14,000,000","$14,000,000","$21,000,000"
"Michael Crabtree","WR","BAL                  BAL","30","2018","2020","3","$21,000,000","$7,000,000","3.95%","$7,000,000","$8,000,000","$13,000,000","$15,000,000","$21,000,000"
"Patrick Robinson","CB","NO                  NO","30","2018","2021","4","$20,000,000","$5,000,000","2.82%","$10,000,000","$6,000,000","$10,000,000","$10,100,000","$12,200,000"
"Sam Bradford","QB","ARI                  ARI","30","2018","2019","1","$20,000,000","$20,000,000","11.29%","$10,000,000","$15,000,000","$15,000,000","$35,937,500","$35,937,500"
"Ryan Succop","K","TEN                  TEN","31","2018","2022","5","$20,000,000","$4,000,000","2.26%","$3,500,000","$7,500,000","$7,500,000","$8,250,000","$11,650,000"
"Dion Lewis","RB","TEN                  TEN","27","2018","2021","4","$19,800,000","$4,950,000","2.79%","$2,250,000","$5,750,000","$8,250,000","$10,300,000","$14,900,000"
"Ricardo Allen","FS","ATL                  ATL","26","2018","2021","3","$19,500,000","$6,500,000","3.67%","$5,500,000","$7,414,000","$10,914,000","$10,980,490","$16,279,999"
"Marquise Goodwin","WR","SF                  SF","27","2018","2022","3","$19,250,000","$6,416,667","3.62%","$2,500,000","$7,700,000","$10,650,000","$10,181,250","$10,381,250"
"Tahir Whitehead","LB","OAK                  OAK","27","2018","2020","3","$19,000,000","$6,333,333","3.57%","","$6,275,000","$6,275,000","$12,750,000","$19,000,000"
"D.J. Hayden","CB","JAX                  JAX","27","2018","2020","3","$19,000,000","$6,333,333","3.57%","$5,000,000","$9,450,000","$9,450,000","$13,000,000","$19,014,831"
"Quandre Diggs","SS","DET                  DET","24","2018","2021","3","$18,600,000","$6,200,000","3.50%","$4,500,000","$7,500,000","$9,557,000","$7,125,441","$12,325,441"
"Vince Williams","ILB","PIT                  PIT","28","2018","2021","3","$18,600,000","$6,200,000","3.50%","$6,400,000","$6,700,000","$6,700,000","$12,600,000","$16,600,000"
"Roquan Smith","LB","CHI                  CHI","20","2018","2022","4","$18,477,168","$4,619,292","2.61%","$11,517,941","$18,477,168","$18,477,168","$13,358,041","$15,721,083"
"Mike McGlinchey","RT","SF                  SF","23","2018","2022","4","$18,341,721","$4,585,430","2.59%","$11,419,434","$18,341,721","$18,341,721","$13,213,156","$15,450,600"
"Denico Autry","DT","IND                  IND","27","2018","2020","3","$17,800,000","$5,933,333","3.35%","","$6,500,000","$6,500,000","$11,781,250","$17,562,232"
"Josh Rosen","QB","ARI                  ARI","20","2018","2021","4","$17,597,756","$4,399,439","2.48%","$10,878,368","$17,597,756","$17,597,756","$12,638,266","$14,808,062"
"James Hurst","RT","BAL                  BAL","26","2018","2021","4","$17,500,000","$4,375,000","2.47%","$5,000,000","$6,000,000","$8,000,000","$9,218,092","$13,218,092"
"Devon Kennard","OLB","DET                  DET","26","2018","2020","3","$17,250,000","$5,750,000","3.24%","$5,250,000","$7,500,000","$8,500,000","$12,075,000","$17,500,000"
"DeMarcus Lawrence","ED","DAL                  DAL","25","2018","2018","1","$17,143,000","$17,143,000","9.67%","","","","$17,143,000","$17,143,000"
"Ezekiel Ansah","DE","DET                  DET","28","2018","2018","1","$17,143,000","$17,143,000","9.67%","","","","$17,143,000","$17,143,000"
"Greg Olsen","TE","CAR                  CAR","32","2018","2020","2","$17,100,000","$8,550,000","4.83%","$11,100,000","$12,115,000","$12,115,000","$15,650,363","$23,625,363"
"Delanie Walker","TE","TEN                  TEN","33","2018","2020","2","$17,000,000","$8,500,000","4.80%","$5,000,000","$10,570,000","$12,760,000","$15,984,375","$22,403,125"
"Graham Gano","K","CAR                  CAR","30","2018","2021","4","$17,000,000","$4,250,000","2.40%","$6,150,000","$8,000,000","$9,000,000","$10,050,000","$12,850,000"
"Chris Boswell","K","PIT                  PIT","26","2018","2022","4","$16,806,000","$4,201,500","2.37%","$6,000,000","$7,295,000","$7,295,000","$11,000,000","$13,375,000"
"Laken Tomlinson","G","SF                  SF","25","2018","2021","3","$16,500,000","$5,500,000","3.10%","$5,000,000","$6,600,941","$10,000,000","$9,100,941","$13,531,349"
"Minkah Fitzpatrick","S","MIA                  MIA","21","2018","2022","4","$16,447,773","$4,111,943","2.32%","$10,042,016","$16,447,773","$16,447,773","$11,605,215","$13,580,467"
"Kurt Coleman","FS","NO                  NO","29","2018","2020","3","$16,350,000","$5,450,000","3.08%","$4,500,000","$6,200,000","$6,200,000","$11,800,000","$16,350,000"
"Jarvis Landry","WR","MIA                  MIA","25","2018","2018","1","$15,982,000","$15,982,000","9.02%","","$15,982,000","$15,982,000","$15,982,000","$15,982,000"
"Thomas Morstead","P","NO                  NO","31","2018","2022","4","$15,850,000","$3,962,500","2.24%","$5,000,000","$8,868,000","$9,118,000","$9,200,000","$12,500,000"
"Nickell Robey-Coleman","CB","LAR                  LAR","25","2018","2020","3","$15,675,000","$5,225,000","2.95%","","$6,625,000","$8,000,000","$11,300,000","$15,800,000"
"Duke Johnson","RB","CLE                  CLE","24","2018","2021","3","$15,610,000","$5,203,333","2.94%","$3,000,000","$5,957,000","$7,757,000","$8,167,000","$12,198,887"
"Carlos Hyde","RB","CLE                  CLE","27","2018","2020","3","$15,250,000","$5,083,333","2.87%","$3,500,000","$5,000,000","$8,000,000","$5,945,588","$10,945,588"
"Mike Pouncey","C","LAC                  LAC","28","2018","2019","2","$15,000,000","$7,500,000","4.23%","","$10,000,000","$10,000,000","$15,500,000","$15,500,000"
"Patrick Omameh","RT","NYG                  NYG","28","2018","2020","3","$15,000,000","$5,000,000","2.82%","$4,500,000","$5,500,000","$10,050,000","$10,250,000","$15,000,000"
"Todd Davis","ILB","DEN                  DEN","27","2018","2020","3","$15,000,000","$5,000,000","2.82%","$3,000,000","$6,000,000","$6,000,000","$10,107,221","$15,107,221"
"Beau Allen","DT","TB                  TB","26","2018","2019","3","$15,000,000","$5,000,000","2.82%","","$5,000,000","$7,250,000","$9,000,000","$14,000,000"
"Kareem Martin","OLB","NYG                  NYG","25","2018","2020","3","$15,000,000","$5,000,000","2.82%","$3,500,000","$5,750,000","$7,250,000","$10,625,000","$15,425,000"
"Cody Parkey","K","CHI                  CHI","25","2018","2021","4","$15,000,000","$3,750,000","2.12%","$2,250,000","$9,000,000","$9,000,000","$9,000,000","$11,625,000"
"Vita Vea","DT","TB                  TB","22","2018","2022","4","$14,824,238","$3,706,060","2.09%","$8,861,264","$14,824,238","$14,824,238","$10,495,093","$12,322,751"
"Le'Veon Bell","RB","PIT                  PIT","25","2018","2018","1","$14,544,000","$14,544,000","8.21%","","","","",""
"Daron Payne","DT","WAS                  WAS","20","2018","2022","4","$14,418,360","$3,604,590","2.03%","$8,566,080","$14,418,360","$14,418,360","$10,181,460","$11,972,220"
"Morgan Burnett","SS","PIT                  PIT","28","2018","2020","3","$14,350,000","$4,783,333","2.70%","$4,250,000","$4,250,000","$4,250,000","$10,300,000","$14,350,000"
"Jordy Nelson","WR","OAK                  OAK","32","2018","2019","2","$14,200,000","$7,100,000","4.01%","","$6,400,000","$13,000,000","$14,537,500","$14,537,500"
"Ndamukong Suh","DT","LAR                  LAR","30","2018","2018","1","$14,000,000","$14,000,000","7.90%","","","","$14,500,000","$14,500,000"
"Marcus Davenport","ED","NO                  NO","21","2018","2022","4","$13,741,895","$3,435,474","1.94%","$8,074,105","$13,741,895","$13,741,895","$9,658,737","$11,388,000"
"Josh Sitton","G","MIA                  MIA","31","2018","2019","2","$13,500,000","$6,750,000","3.81%","","$8,450,000","$8,450,000","$13,500,000","$13,500,000"
"Bradley McDougald","SS","SEA                  SEA","27","2018","2020","3","$13,500,000","$4,500,000","2.54%","$4,000,000","$5,500,000","$6,500,000","$9,368,750","$13,437,500"
"Justin Ellis","DT","OAK                  OAK","27","2018","2020","3","$13,500,000","$4,500,000","2.54%","","$6,250,000","$8,500,000","$9,000,000","$13,500,000"
"Kolton Miller","LT","OAK                  OAK","22","2018","2021","4","$13,471,324","$3,367,831","1.90%","$7,877,326","$13,471,324","$13,471,324","$9,449,659","$11,338,582"
"Jaquiski Tartt","FS","SF                  SF","25","2018","2020","2","$13,000,000","$6,500,000","3.67%","$4,500,000","$5,521,865","$8,521,865","$9,096,865","$13,871,865"
"Eric Ebron","TE","IND                  IND","24","2018","2019","2","$13,000,000","$6,500,000","3.67%","","$6,500,000","$6,500,000","$13,671,875","$13,671,875"
"Kyle Fuller","CB","CHI                  CHI","25","2018","2018","1","$12,971,000","$12,971,000","7.32%","","","","$12,971,000","$12,971,000"
"Brandon Fusco","G","ATL                  ATL","29","2018","2020","3","$12,750,000","$4,250,000","2.40%","$2,250,000","$4,500,000","$5,500,000","$8,543,750","$12,693,750"
"Tremaine Edmunds","LB","BUF                  BUF","19","2018","2022","4","$12,659,544","$3,164,886","1.79%","$7,286,941","$12,659,544","$12,659,544","$8,915,492","$10,748,377"
"Derwin James","S","LAC                  LAC","21","2018","2022","4","$12,388,956","$3,097,239","1.75%","$7,090,150","$12,388,956","$12,388,956","$8,613,284","$10,219,553"
"Jaire Alexander","CB","GB                  GB","20","2018","2022","4","$12,050,687","$3,012,672","1.70%","$6,844,168","$12,050,687","$12,050,687","$8,351,927","$10,096,991"
"Senio Kelemete","G","HOU                  HOU","27","2018","2020","3","$12,000,000","$4,000,000","2.26%","$2,250,000","$5,000,000","$5,000,000","$8,343,750","$11,187,500"
"Darren Fells","TE","CLE                  CLE","31","2018","2020","3","$12,000,000","$4,000,000","2.26%","$2,100,000","$4,650,000","$6,150,000","$8,000,000","$12,000,000"
"Isaiah Crowell","RB","NYJ                  NYJ","24","2018","2020","3","$12,000,000","$4,000,000","2.26%","$3,000,000","$4,000,000","$6,000,000","$8,000,000","$12,000,000"
"Chris Smith","DE","CLE                  CLE","25","2018","2020","3","$12,000,000","$4,000,000","2.26%","$3,500,000","$4,500,000","$4,500,000","$8,250,000","$12,000,000"
"Danny Amendola","WR","MIA                  MIA","32","2018","2019","2","$12,000,000","$6,000,000","3.39%","","$6,000,000","$6,000,000","$12,000,000","$12,000,000"
"Allen Hurns","WR","DAL                  DAL","26","2018","2019","2","$12,000,000","$6,000,000","3.39%","$2,500,000","$2,500,000","$2,500,000","$11,000,000","$11,000,000"
"Leighton Vander Esch","LB","DAL                  DAL","21","2018","2021","4","$11,847,781","$2,961,945","1.67%","$6,696,568","$11,847,781","$11,847,781","$8,247,415","$9,880,173"
"Frank Ragnow","C","DET                  DET","21","2018","2022","4","$11,780,140","$2,945,035","1.66%","$6,647,375","$9,213,758","$9,213,758","$8,142,836","$9,874,290"
"Daniel Kilgore","C","SF                  SF","30","2018","2020","3","$11,780,000","$3,926,667","2.22%","","$4,825,000","$7,080,000","$7,681,250","$11,217,500"
"Billy Price","G","CIN                  CIN","23","2018","2021","4","$11,712,491","$2,928,123","1.65%","$6,598,175","$9,155,333","$9,155,333","$8,142,401","$9,734,978"
"Rashaan Evans","LB","TEN                  TEN","22","2018","2021","4","$11,577,193","$2,894,298","1.63%","$6,499,777","$11,577,193","$11,577,193","$7,986,013","$9,518,485"
"Isaiah Wynn","G","NE                  NE","21","2018","2022","4","$11,441,903","$2,860,476","1.61%","$6,401,384","$11,441,903","$11,441,903","$7,881,471","$9,533,578"
"LaMarcus Joyner","FS","LAR                  LAR","27","2018","2018","1","$11,287,000","$11,287,000","6.37%","","","","$11,287,000","$11,287,000"
"D.J. Moore","WR","CAR                  CAR","20","2018","2022","4","$11,171,316","$2,792,829","1.58%","$6,204,593","$10,390,810","$10,390,810","$7,753,606","$9,406,718"
"Hayden Hurst","TE","BAL                  BAL","24","2018","2021","4","$11,036,026","$2,759,007","1.56%","$6,106,201","$8,571,114","$8,571,114","$7,608,798","$9,198,157"
"Calvin Ridley","WR","ATL                  ATL","23","2018","2023","4","$10,900,711","$2,725,178","1.54%","$6,007,790","$8,454,251","$8,454,251","$7,525,408","$9,162,563"
"Rashaad Penny","RB","SEA                  SEA","21","2018","2021","4","$10,765,438","$2,691,360","1.52%","$5,909,409","$9,796,099","$9,796,099","$7,358,747","$8,817,423"
"John Sullivan","C","LAR                  LAR","32","2018","2019","2","$10,750,000","$5,375,000","3.03%","$2,000,000","$5,250,000","$5,250,000","$15,374,999","$15,374,999"
"Ed Dickson","TE","SEA                  SEA","30","2018","2020","3","$10,700,000","$3,566,667","2.01%","$2,600,000","$3,600,000","$3,600,000","$7,150,000","$10,150,000"
"Terrell Edmunds","S","PIT                  PIT","20","2018","2021","4","$10,697,789","$2,674,447","1.51%","$5,860,210","$8,278,999","$8,278,999","$7,306,473","$8,758,999"
"Austin Seferian-Jenkins","TE","JAX                  JAX","25","2018","2019","2","$10,500,000","$5,250,000","2.96%","$3,710,000","$4,500,000","$4,500,000","$9,312,500","$9,312,500"
"Mitch Unrein","DE","TB                  TB","30","2018","2020","3","$10,500,000","$3,500,000","1.98%","","$3,000,000","$4,000,000","$6,750,000","$10,500,000"
"Mike Pennel","DT","NYJ                  NYJ","26","2018","2021","3","$10,500,000","$3,500,000","1.98%","$2,500,000","$4,500,000","$4,500,000","$7,000,000","$10,500,000"
"Taven Bryan","DT","JAX                  JAX","21","2018","2021","4","$10,154,958","$2,538,740","1.43%","$5,465,424","$8,515,076","$8,515,076","$6,887,013","$8,380,935"
"Matt Bryant","K","ATL                  ATL","42","2018","2020","3","$10,100,000","$3,366,667","1.90%","$2,000,000","$2,000,000","$2,000,000","$7,003,686","$10,503,686"
"Tramon Williams","CB","GB                  GB","34","2018","2019","2","$10,000,000","$5,000,000","2.82%","$3,250,000","$4,750,000","$4,750,000","$10,000,000","$10,000,000"
"Adrian Clayborn","DE","NE                  NE","29","2018","2019","2","$10,000,000","$5,000,000","2.82%","$4,000,000","$5,500,000","$5,500,000","$9,875,000","$9,875,000"
"Johnathan Joseph","CB","HOU                  HOU","33","2018","2019","2","$10,000,000","$5,000,000","2.82%","","$3,900,000","$3,900,000","$11,425,000","$11,425,000"
"A.J. McCarron","QB","BUF                  BUF","27","2018","2019","2","$10,000,000","$5,000,000","2.82%","$4,000,000","$4,900,000","$7,900,000","$5,900,000","$5,900,000"
"Terrance Mitchell","CB","CLE                  CLE","25","2018","2020","3","$10,000,000","$3,333,333","1.88%","$2,000,000","$3,500,000","$4,500,000","$6,825,243","$10,018,279"
"Chase Daniel","QB","CHI                  CHI","31","2018","2019","2","$10,000,000","$5,000,000","2.82%","","$7,000,000","$7,000,000","$10,004,847","$10,004,847"
